uniqueID,preLimVal,region,hemi,mouse,treatment,postLimVal,removeRegion,parent,major,x,y
1160_mPFF_chpl_right,-2.236836726,chpl,right,1160,mPFF,0,TRUE,chpl,VS,1160_mPFF,chpl_right
1160_mPFF_cing_left,0.729824008,cing,left,1160,mPFF,0.729824008,TRUE,cing,fiber tracts,1160_mPFF,cing_left
1160_mPFF_cing_right,0.599005561,cing,right,1160,mPFF,0.599005561,TRUE,cing,fiber tracts,1160_mPFF,cing_right
1160_mPFF_cst_left,0.033254429,cst,left,1160,mPFF,0.033254429,TRUE,cst,fiber tracts,1160_mPFF,cst_left
1160_mPFF_cst_right,-0.196968301,cst,right,1160,mPFF,0,TRUE,cst,fiber tracts,1160_mPFF,cst_right
1160_mPFF_dhc_left,0.651389786,dhc,left,1160,mPFF,0.651389786,TRUE,dhc,fiber tracts,1160_mPFF,dhc_left
1160_mPFF_dhc_right,0.649103518,dhc,right,1160,mPFF,0.649103518,TRUE,dhc,fiber tracts,1160_mPFF,dhc_right
1160_mPFF_dscp_left,0.261995374,dscp,left,1160,mPFF,0.261995374,TRUE,dscp,fiber tracts,1160_mPFF,dscp_left
1160_mPFF_dscp_right,-0.323840939,dscp,right,1160,mPFF,0,TRUE,dscp,fiber tracts,1160_mPFF,dscp_right
1160_mPFF_ec_left,0.761557774,ec,left,1160,mPFF,0.761557774,TRUE,ec,fiber tracts,1160_mPFF,ec_left
1160_mPFF_ec_right,0.550994074,ec,right,1160,mPFF,0.550994074,TRUE,ec,fiber tracts,1160_mPFF,ec_right
1160_mPFF_em_left,0.904701281,em,left,1160,mPFF,0.904701281,TRUE,em,fiber tracts,1160_mPFF,em_left
1160_mPFF_em_right,0.770834365,em,right,1160,mPFF,0.770834365,TRUE,em,fiber tracts,1160_mPFF,em_right
1160_mPFF_fi_left,0.672833211,fi,left,1160,mPFF,0.672833211,TRUE,fi,fiber tracts,1160_mPFF,fi_left
1160_mPFF_fi_right,0.32388418,fi,right,1160,mPFF,0.32388418,TRUE,fi,fiber tracts,1160_mPFF,fi_right
1160_mPFF_fiber tracts_left,0.557273235,fiber tracts,left,1160,mPFF,0.557273235,TRUE,fiber tracts,fiber tracts,1160_mPFF,fiber tracts_left
1160_mPFF_fiber tracts_right,0.15902847,fiber tracts,right,1160,mPFF,0.15902847,TRUE,fiber tracts,fiber tracts,1160_mPFF,fiber tracts_right
1160_mPFF_fr_left,-0.380962131,fr,left,1160,mPFF,0,TRUE,fr,fiber tracts,1160_mPFF,fr_left
1160_mPFF_fr_right,-0.429255992,fr,right,1160,mPFF,0,TRUE,fr,fiber tracts,1160_mPFF,fr_right
1160_mPFF_fx_left,0.172432006,fx,left,1160,mPFF,0.172432006,TRUE,fx,fiber tracts,1160_mPFF,fx_left
1160_mPFF_fx_right,-0.207852421,fx,right,1160,mPFF,0,TRUE,fx,fiber tracts,1160_mPFF,fx_right
1160_mPFF_hbc_left,0.624431425,hbc,left,1160,mPFF,0.624431425,TRUE,hbc,fiber tracts,1160_mPFF,hbc_left
1160_mPFF_hbc_right,-0.082032522,hbc,right,1160,mPFF,0,TRUE,hbc,fiber tracts,1160_mPFF,hbc_right
1160_mPFF_int_left,0.151387559,int,left,1160,mPFF,0.151387559,TRUE,int,fiber tracts,1160_mPFF,int_left
1160_mPFF_int_right,0.261751503,int,right,1160,mPFF,0.261751503,TRUE,int,fiber tracts,1160_mPFF,int_right
1160_mPFF_ll_left,0.195436365,ll,left,1160,mPFF,0.195436365,TRUE,ll,fiber tracts,1160_mPFF,ll_left
1160_mPFF_ll_right,0.043352801,ll,right,1160,mPFF,0.043352801,TRUE,ll,fiber tracts,1160_mPFF,ll_right
1160_mPFF_mcp_left,-0.115213036,mcp,left,1160,mPFF,0,TRUE,mcp,fiber tracts,1160_mPFF,mcp_left
1160_mPFF_mcp_right,-0.68072268,mcp,right,1160,mPFF,0,TRUE,mcp,fiber tracts,1160_mPFF,mcp_right
1160_mPFF_ml_left,0.321891063,ml,left,1160,mPFF,0.321891063,TRUE,ml,fiber tracts,1160_mPFF,ml_left
1160_mPFF_ml_right,0.078292571,ml,right,1160,mPFF,0.078292571,TRUE,ml,fiber tracts,1160_mPFF,ml_right
1160_mPFF_mlf_left,-0.529609205,mlf,left,1160,mPFF,0,TRUE,mlf,fiber tracts,1160_mPFF,mlf_left
1160_mPFF_mlf_right,-0.779475252,mlf,right,1160,mPFF,0,TRUE,mlf,fiber tracts,1160_mPFF,mlf_right
1160_mPFF_moV_left,0.340015228,moV,left,1160,mPFF,0.340015228,TRUE,moV,fiber tracts,1160_mPFF,moV_left
1160_mPFF_moV_right,-5,moV,right,1160,mPFF,0,TRUE,moV,fiber tracts,1160_mPFF,moV_right
1160_mPFF_mtg_left,-0.496369373,mtg,left,1160,mPFF,0,TRUE,mtg,fiber tracts,1160_mPFF,mtg_left
1160_mPFF_mtg_right,-0.784870069,mtg,right,1160,mPFF,0,TRUE,mtg,fiber tracts,1160_mPFF,mtg_right
1160_mPFF_mtt_left,0.246107629,mtt,left,1160,mPFF,0.246107629,TRUE,mtt,fiber tracts,1160_mPFF,mtt_left
1160_mPFF_mtt_right,0.657016714,mtt,right,1160,mPFF,0.657016714,TRUE,mtt,fiber tracts,1160_mPFF,mtt_right
1160_mPFF_nst_left,0.155619276,nst,left,1160,mPFF,0.155619276,TRUE,nst,fiber tracts,1160_mPFF,nst_left
1160_mPFF_nst_right,0.070493234,nst,right,1160,mPFF,0.070493234,TRUE,nst,fiber tracts,1160_mPFF,nst_right
1160_mPFF_opt_left,0.439771837,opt,left,1160,mPFF,0.439771837,TRUE,opt,fiber tracts,1160_mPFF,opt_left
1160_mPFF_opt_right,-0.440359598,opt,right,1160,mPFF,0,TRUE,opt,fiber tracts,1160_mPFF,opt_right
1160_mPFF_or_left,0.468134064,or,left,1160,mPFF,0.468134064,TRUE,or,fiber tracts,1160_mPFF,or_left
1160_mPFF_or_right,0.501950968,or,right,1160,mPFF,0.501950968,TRUE,or,fiber tracts,1160_mPFF,or_right
1160_mPFF_rust_left,0.828452251,rust,left,1160,mPFF,0.828452251,TRUE,rust,fiber tracts,1160_mPFF,rust_left
1160_mPFF_rust_right,-0.283937435,rust,right,1160,mPFF,0,TRUE,rust,fiber tracts,1160_mPFF,rust_right
1160_mPFF_sV_left,-2.763032331,sV,left,1160,mPFF,0,TRUE,sV,fiber tracts,1160_mPFF,sV_left
1160_mPFF_scp_left,-1.256544327,scp,left,1160,mPFF,0,TRUE,scp,fiber tracts,1160_mPFF,scp_left
1160_mPFF_scwm_left,-0.160338002,scwm,left,1160,mPFF,0,TRUE,scwm,fiber tracts,1160_mPFF,scwm_left
1160_mPFF_scwm_right,-0.127289207,scwm,right,1160,mPFF,0,TRUE,scwm,fiber tracts,1160_mPFF,scwm_right
1160_mPFF_st_left,0.562809465,st,left,1160,mPFF,0.562809465,TRUE,st,fiber tracts,1160_mPFF,st_left
1160_mPFF_st_right,0.663268027,st,right,1160,mPFF,0.663268027,TRUE,st,fiber tracts,1160_mPFF,st_right
1160_mPFF_stc_right,0.581872901,stc,right,1160,mPFF,0.581872901,TRUE,stc,fiber tracts,1160_mPFF,stc_right
1160_mPFF_sup_left,-5,sup,left,1160,mPFF,0,TRUE,sup,fiber tracts,1160_mPFF,sup_left
1160_mPFF_sup_right,0.737911644,sup,right,1160,mPFF,0.737911644,TRUE,sup,fiber tracts,1160_mPFF,sup_right
1160_mPFF_tspc_left,0.40705895,tspc,left,1160,mPFF,0.40705895,TRUE,tspc,fiber tracts,1160_mPFF,tspc_left
1160_mPFF_tspc_right,-0.323993967,tspc,right,1160,mPFF,0,TRUE,tspc,fiber tracts,1160_mPFF,tspc_right
1165_mPFF_ACAd_left,0.588951152,ACAd,left,1165,mPFF,0.588951152,FALSE,ACA,Isocortex,1165_mPFF,ACAd_left
1165_mPFF_ACAd_right,0.579557339,ACAd,right,1165,mPFF,0.579557339,FALSE,ACA,Isocortex,1165_mPFF,ACAd_right
1165_mPFF_ACAv_left,0.678623812,ACAv,left,1165,mPFF,0.678623812,FALSE,ACA,Isocortex,1165_mPFF,ACAv_left
1165_mPFF_ACAv_right,0.690973893,ACAv,right,1165,mPFF,0.690973893,FALSE,ACA,Isocortex,1165_mPFF,ACAv_right
1165_mPFF_ACB_left,0.31408787,ACB,left,1165,mPFF,0.31408787,FALSE,ACB,STR,1165_mPFF,ACB_left
1165_mPFF_ACB_right,0.294282737,ACB,right,1165,mPFF,0.294282737,FALSE,ACB,STR,1165_mPFF,ACB_right
1165_mPFF_AId_left,0.653910699,AId,left,1165,mPFF,0.653910699,FALSE,AI,Isocortex,1165_mPFF,AId_left
1165_mPFF_AId_right,0.832032413,AId,right,1165,mPFF,0.832032413,FALSE,AI,Isocortex,1165_mPFF,AId_right
1165_mPFF_AIp_left,0.596620785,AIp,left,1165,mPFF,0.596620785,FALSE,AI,Isocortex,1165_mPFF,AIp_left
1165_mPFF_AIp_right,0.870040306,AIp,right,1165,mPFF,0.870040306,FALSE,AI,Isocortex,1165_mPFF,AIp_right
1165_mPFF_AIv_left,0.713981091,AIv,left,1165,mPFF,0.713981091,FALSE,AI,Isocortex,1165_mPFF,AIv_left
1165_mPFF_AIv_right,0.846967969,AIv,right,1165,mPFF,0.846967969,FALSE,AI,Isocortex,1165_mPFF,AIv_right
1165_mPFF_APr_left,0.526222253,APr,left,1165,mPFF,0.526222253,FALSE,APr,HPF,1165_mPFF,APr_left
1165_mPFF_APr_right,0.724635429,APr,right,1165,mPFF,0.724635429,FALSE,APr,HPF,1165_mPFF,APr_right
1165_mPFF_AQ_left,-2.591500301,AQ,left,1165,mPFF,0,TRUE,AQ,VS,1165_mPFF,AQ_left
1165_mPFF_AQ_right,-2.36143124,AQ,right,1165,mPFF,0,TRUE,AQ,VS,1165_mPFF,AQ_right
1165_mPFF_ARH_left,0.26431255,ARH,left,1165,mPFF,0.26431255,FALSE,ARH,HY,1165_mPFF,ARH_left
1165_mPFF_ARH_right,0.825298651,ARH,right,1165,mPFF,0.825298651,FALSE,ARH,HY,1165_mPFF,ARH_right
1165_mPFF_AT_left,1.225822988,AT,left,1165,mPFF,1,FALSE,AT,MB,1165_mPFF,AT_left
1165_mPFF_AT_right,-0.068797552,AT,right,1165,mPFF,0,FALSE,AT,MB,1165_mPFF,AT_right
1165_mPFF_AUDd_left,0.723846842,AUDd,left,1165,mPFF,0.723846842,FALSE,AUDd,Isocortex,1165_mPFF,AUDd_left
1165_mPFF_AUDd_right,0.90560299,AUDd,right,1165,mPFF,0.90560299,FALSE,AUDd,Isocortex,1165_mPFF,AUDd_right
1165_mPFF_AUDp_right,0.88005603,AUDp,right,1165,mPFF,0.88005603,FALSE,AUDp,Isocortex,1165_mPFF,AUDp_right
1165_mPFF_AUDv_left,0.572944498,AUDv,left,1165,mPFF,0.572944498,FALSE,AUDv,Isocortex,1165_mPFF,AUDv_left
1165_mPFF_AUDv_right,0.875387437,AUDv,right,1165,mPFF,0.875387437,FALSE,AUDv,Isocortex,1165_mPFF,AUDv_right
1165_mPFF_BLA_left,0.64167324,BLA,left,1165,mPFF,0.64167324,FALSE,BLA,CTXsp,1165_mPFF,BLA_left
1165_mPFF_BLA_right,0.589717884,BLA,right,1165,mPFF,0.589717884,FALSE,BLA,CTXsp,1165_mPFF,BLA_right
1165_mPFF_BMA_left,0.787802397,BMA,left,1165,mPFF,0.787802397,FALSE,BMA,CTXsp,1165_mPFF,BMA_left
1165_mPFF_BMA_right,0.607134746,BMA,right,1165,mPFF,0.607134746,FALSE,BMA,CTXsp,1165_mPFF,BMA_right
1165_mPFF_CA1_left,0.707204687,CA1,left,1165,mPFF,0.707204687,FALSE,CA1,HPF,1165_mPFF,CA1_left
1165_mPFF_CA1_right,0.634997978,CA1,right,1165,mPFF,0.634997978,FALSE,CA1,HPF,1165_mPFF,CA1_right
1165_mPFF_CA2_left,0.340155429,CA2,left,1165,mPFF,0.340155429,FALSE,CA2,HPF,1165_mPFF,CA2_left
1165_mPFF_CA2_right,0.780549798,CA2,right,1165,mPFF,0.780549798,FALSE,CA2,HPF,1165_mPFF,CA2_right
1165_mPFF_CA3_left,0.418757892,CA3,left,1165,mPFF,0.418757892,FALSE,CA3,HPF,1165_mPFF,CA3_left
1165_mPFF_CA3_right,0.480931229,CA3,right,1165,mPFF,0.480931229,FALSE,CA3,HPF,1165_mPFF,CA3_right
1165_mPFF_CB_left,-0.299704715,CB,left,1165,mPFF,0,FALSE,CB,CB,1165_mPFF,CB_left
1165_mPFF_CB_right,0.157990922,CB,right,1165,mPFF,0.157990922,FALSE,CB,CB,1165_mPFF,CB_right
1165_mPFF_CEA_left,0.557626796,CEA,left,1165,mPFF,0.557626796,FALSE,CEA,STR,1165_mPFF,CEA_left
1165_mPFF_CEA_right,0.657457119,CEA,right,1165,mPFF,0.657457119,FALSE,CEA,STR,1165_mPFF,CEA_right
1165_mPFF_CLA_left,0.543587511,CLA,left,1165,mPFF,0.543587511,FALSE,CLA,CTXsp,1165_mPFF,CLA_left
1165_mPFF_CLA_right,0.547287337,CLA,right,1165,mPFF,0.547287337,FALSE,CLA,CTXsp,1165_mPFF,CLA_right
1165_mPFF_CLI_left,-1.488178295,CLI,left,1165,mPFF,0,FALSE,CLI,MB,1165_mPFF,CLI_left
1165_mPFF_CLI_right,-0.45901464,CLI,right,1165,mPFF,0,FALSE,CLI,MB,1165_mPFF,CLI_right
1165_mPFF_CL_left,0.302545355,CL,left,1165,mPFF,0.302545355,FALSE,CL,TH,1165_mPFF,CL_left
1165_mPFF_CL_right,0.533062388,CL,right,1165,mPFF,0.533062388,FALSE,CL,TH,1165_mPFF,CL_right
1165_mPFF_CM_left,0.646540984,CM,left,1165,mPFF,0.646540984,FALSE,CM,TH,1165_mPFF,CM_left
1165_mPFF_CM_right,0.660074201,CM,right,1165,mPFF,0.660074201,FALSE,CM,TH,1165_mPFF,CM_right
1165_mPFF_COA_left,0.636005496,COA,left,1165,mPFF,0.636005496,FALSE,COA,OLF,1165_mPFF,COA_left
1165_mPFF_COA_right,0.743447512,COA,right,1165,mPFF,0.743447512,FALSE,COA,OLF,1165_mPFF,COA_right
1165_mPFF_COAp_left,-0.121362537,COAp,left,1165,mPFF,0,FALSE,COA,OLF,1165_mPFF,COAp_left
1165_mPFF_COAp_right,-0.292092098,COAp,right,1165,mPFF,0,FALSE,COA,OLF,1165_mPFF,COAp_right
1165_mPFF_CP_left,0.364636786,CP,left,1165,mPFF,0.364636786,FALSE,CP,STR,1165_mPFF,CP_left
1165_mPFF_CP_right,0.448295195,CP,right,1165,mPFF,0.448295195,FALSE,CP,STR,1165_mPFF,CP_right
1165_mPFF_CS_left,0.05681994,CS,left,1165,mPFF,0.05681994,FALSE,CS,P,1165_mPFF,CS_left
1165_mPFF_CS_right,0.538213407,CS,right,1165,mPFF,0.538213407,FALSE,CS,P,1165_mPFF,CS_right
1165_mPFF_CTXsp_left,0.492378002,CTXsp,left,1165,mPFF,0.492378002,FALSE,CTXsp,CTXsp,1165_mPFF,CTXsp_left
1165_mPFF_CTXsp_right,0.445471381,CTXsp,right,1165,mPFF,0.445471381,FALSE,CTXsp,CTXsp,1165_mPFF,CTXsp_right
1165_mPFF_DG_left,0.260095574,DG,left,1165,mPFF,0.260095574,FALSE,DG,HPF,1165_mPFF,DG_left
1165_mPFF_DG_right,0.384871582,DG,right,1165,mPFF,0.384871582,FALSE,DG,HPF,1165_mPFF,DG_right
1165_mPFF_DMH_left,0.535587004,DMH,left,1165,mPFF,0.535587004,FALSE,DMH,HY,1165_mPFF,DMH_left
1165_mPFF_DMH_right,0.295324916,DMH,right,1165,mPFF,0.295324916,FALSE,DMH,HY,1165_mPFF,DMH_right
1165_mPFF_DR_left,0.212534907,DR,left,1165,mPFF,0.212534907,FALSE,DR,MB,1165_mPFF,DR_left
1165_mPFF_DR_right,0.808066346,DR,right,1165,mPFF,0.808066346,FALSE,DR,MB,1165_mPFF,DR_right
1165_mPFF_ECT_left,0.82950004,ECT,left,1165,mPFF,0.82950004,FALSE,ECT,Isocortex,1165_mPFF,ECT_left
1165_mPFF_ECT_right,0.709588926,ECT,right,1165,mPFF,0.709588926,FALSE,ECT,Isocortex,1165_mPFF,ECT_right
1165_mPFF_ENTl_left,0.889132348,ENTl,left,1165,mPFF,0.889132348,FALSE,ENT,HPF,1165_mPFF,ENTl_left
1165_mPFF_ENTl_right,0.956782073,ENTl,right,1165,mPFF,0.956782073,FALSE,ENT,HPF,1165_mPFF,ENTl_right
1165_mPFF_ENTm_left,1.021403366,ENTm,left,1165,mPFF,1,FALSE,ENT,HPF,1165_mPFF,ENTm_left
1165_mPFF_ENTm_right,0.927812987,ENTm,right,1165,mPFF,0.927812987,FALSE,ENT,HPF,1165_mPFF,ENTm_right
1165_mPFF_EP_left,0.50849703,EP,left,1165,mPFF,0.50849703,FALSE,EP,CTXsp,1165_mPFF,EP_left
1165_mPFF_EP_right,0.608718132,EP,right,1165,mPFF,0.608718132,FALSE,EP,CTXsp,1165_mPFF,EP_right
1165_mPFF_Eth_left,0.224059746,Eth,left,1165,mPFF,0.224059746,FALSE,Eth,TH,1165_mPFF,Eth_left
1165_mPFF_Eth_right,0.42685218,Eth,right,1165,mPFF,0.42685218,FALSE,Eth,TH,1165_mPFF,Eth_right
1165_mPFF_FC_left,0.725598054,FC,left,1165,mPFF,0.725598054,FALSE,FC,HPF,1165_mPFF,FC_left
1165_mPFF_FC_right,0.838559462,FC,right,1165,mPFF,0.838559462,FALSE,FC,HPF,1165_mPFF,FC_right
1165_mPFF_GU_left,0.653760817,GU,left,1165,mPFF,0.653760817,FALSE,GU,Isocortex,1165_mPFF,GU_left
1165_mPFF_GU_right,0.920779975,GU,right,1165,mPFF,0.920779975,FALSE,GU,Isocortex,1165_mPFF,GU_right
1165_mPFF_HATA_left,0.899905697,HATA,left,1165,mPFF,0.899905697,FALSE,HATA,HPF,1165_mPFF,HATA_left
1165_mPFF_HATA_right,0.867789514,HATA,right,1165,mPFF,0.867789514,FALSE,HATA,HPF,1165_mPFF,HATA_right
1165_mPFF_HPF_left,0.12459882,HPF,left,1165,mPFF,0.12459882,FALSE,HPF,HPF,1165_mPFF,HPF_left
1165_mPFF_HPF_right,0.082013754,HPF,right,1165,mPFF,0.082013754,FALSE,HPF,HPF,1165_mPFF,HPF_right
1165_mPFF_HY_left,0.4545398,HY,left,1165,mPFF,0.4545398,FALSE,HY,HY,1165_mPFF,HY_left
1165_mPFF_HY_right,0.425128402,HY,right,1165,mPFF,0.425128402,FALSE,HY,HY,1165_mPFF,HY_right
1165_mPFF_IA_left,0.956859858,IA,left,1165,mPFF,0.956859858,FALSE,IA,STR,1165_mPFF,IA_left
1165_mPFF_IA_right,0.143278636,IA,right,1165,mPFF,0.143278636,FALSE,IA,STR,1165_mPFF,IA_right
1165_mPFF_IC_left,0.729391307,IC,left,1165,mPFF,0.729391307,FALSE,IC,MB,1165_mPFF,IC_left
1165_mPFF_IC_right,0.716807773,IC,right,1165,mPFF,0.716807773,FALSE,IC,MB,1165_mPFF,IC_right
1165_mPFF_IG_left,0.514331908,IG,left,1165,mPFF,0.514331908,FALSE,IG,HPF,1165_mPFF,IG_left
1165_mPFF_IG_right,0.864165699,IG,right,1165,mPFF,0.864165699,FALSE,IG,HPF,1165_mPFF,IG_right
1165_mPFF_IIn_left,-5,IIn,left,1165,mPFF,0,TRUE,IIn,fiber tracts,1165_mPFF,IIn_left
1165_mPFF_IIn_right,-0.066311365,IIn,right,1165,mPFF,0,TRUE,IIn,fiber tracts,1165_mPFF,IIn_right
1165_mPFF_IMD_left,0.523558157,IMD,left,1165,mPFF,0.523558157,FALSE,IMD,TH,1165_mPFF,IMD_left
1165_mPFF_IMD_right,0.710059087,IMD,right,1165,mPFF,0.710059087,FALSE,IMD,TH,1165_mPFF,IMD_right
1165_mPFF_In_left,0.054015553,In,left,1165,mPFF,0.054015553,TRUE,In,fiber tracts,1165_mPFF,In_left
1165_mPFF_In_right,0.132319635,In,right,1165,mPFF,0.132319635,TRUE,In,fiber tracts,1165_mPFF,In_right
1165_mPFF_LA_left,0.626475581,LA,left,1165,mPFF,0.626475581,FALSE,LA,CTXsp,1165_mPFF,LA_left
1165_mPFF_LA_right,0.727617065,LA,right,1165,mPFF,0.727617065,FALSE,LA,CTXsp,1165_mPFF,LA_right
1165_mPFF_LGd_left,0.605229147,LGd,left,1165,mPFF,0.605229147,FALSE,LGd,TH,1165_mPFF,LGd_left
1165_mPFF_LGd_right,0.602574985,LGd,right,1165,mPFF,0.602574985,FALSE,LGd,TH,1165_mPFF,LGd_right
1165_mPFF_LGv_left,0.293869779,LGv,left,1165,mPFF,0.293869779,FALSE,LGv,TH,1165_mPFF,LGv_left
1165_mPFF_LGv_right,0.560243595,LGv,right,1165,mPFF,0.560243595,FALSE,LGv,TH,1165_mPFF,LGv_right
1165_mPFF_LHA_left,0.250867932,LHA,left,1165,mPFF,0.250867932,FALSE,LHA,HY,1165_mPFF,LHA_left
1165_mPFF_LHA_right,0.389856291,LHA,right,1165,mPFF,0.389856291,FALSE,LHA,HY,1165_mPFF,LHA_right
1165_mPFF_LH_left,0.00470158,LH,left,1165,mPFF,0.00470158,FALSE,LH,TH,1165_mPFF,LH_left
1165_mPFF_LH_right,0.461989164,LH,right,1165,mPFF,0.461989164,FALSE,LH,TH,1165_mPFF,LH_right
1165_mPFF_LP_left,0.531910711,LP,left,1165,mPFF,0.531910711,FALSE,LP,TH,1165_mPFF,LP_left
1165_mPFF_LP_right,0.561236418,LP,right,1165,mPFF,0.561236418,FALSE,LP,TH,1165_mPFF,LP_right
1165_mPFF_LS_left,0.616314616,LS,left,1165,mPFF,0.616314616,FALSE,LS,STR,1165_mPFF,LS_left
1165_mPFF_LS_right,0.670835461,LS,right,1165,mPFF,0.670835461,FALSE,LS,STR,1165_mPFF,LS_right
1165_mPFF_MB_left,0.353452701,MB,left,1165,mPFF,0.353452701,FALSE,MB,MB,1165_mPFF,MB_left
1165_mPFF_MB_right,0.401986841,MB,right,1165,mPFF,0.401986841,FALSE,MB,MB,1165_mPFF,MB_right
1165_mPFF_MD_left,0.698771983,MD,left,1165,mPFF,0.698771983,FALSE,MD,TH,1165_mPFF,MD_left
1165_mPFF_MD_right,0.679044155,MD,right,1165,mPFF,0.679044155,FALSE,MD,TH,1165_mPFF,MD_right
1165_mPFF_MEA_left,0.667548403,MEA,left,1165,mPFF,0.667548403,FALSE,MEA,STR,1165_mPFF,MEA_left
1165_mPFF_MEA_right,0.691948433,MEA,right,1165,mPFF,0.691948433,FALSE,MEA,STR,1165_mPFF,MEA_right
1165_mPFF_ME_left,-0.097606767,ME,left,1165,mPFF,0,FALSE,ME,HY,1165_mPFF,ME_left
1165_mPFF_ME_right,-0.251575719,ME,right,1165,mPFF,0,FALSE,ME,HY,1165_mPFF,ME_right
1165_mPFF_MH_left,-0.318500268,MH,left,1165,mPFF,0,FALSE,MH,TH,1165_mPFF,MH_left
1165_mPFF_MH_right,0.256489671,MH,right,1165,mPFF,0.256489671,FALSE,MH,TH,1165_mPFF,MH_right
1165_mPFF_MOp_left,0.673420639,MOp,left,1165,mPFF,0.673420639,FALSE,MOp,Isocortex,1165_mPFF,MOp_left
1165_mPFF_MOp_right,0.810550959,MOp,right,1165,mPFF,0.810550959,FALSE,MOp,Isocortex,1165_mPFF,MOp_right
1165_mPFF_MOs_left,0.757603454,MOs,left,1165,mPFF,0.757603454,FALSE,MOs,Isocortex,1165_mPFF,MOs_left
1165_mPFF_MOs_right,0.777972764,MOs,right,1165,mPFF,0.777972764,FALSE,MOs,Isocortex,1165_mPFF,MOs_right
1165_mPFF_MRN_left,0.303590403,MRN,left,1165,mPFF,0.303590403,FALSE,MRN,MB,1165_mPFF,MRN_left
1165_mPFF_MRN_right,0.387040586,MRN,right,1165,mPFF,0.387040586,FALSE,MRN,MB,1165_mPFF,MRN_right
1165_mPFF_MS_left,0.16515322,MS,left,1165,mPFF,0.16515322,FALSE,MS,PAL,1165_mPFF,MS_left
1165_mPFF_MS_right,-0.451858896,MS,right,1165,mPFF,0,FALSE,MS,PAL,1165_mPFF,MS_right
1165_mPFF_NDB_left,0.286283382,NDB,left,1165,mPFF,0.286283382,FALSE,NDB,PAL,1165_mPFF,NDB_left
1165_mPFF_NDB_right,0.188255902,NDB,right,1165,mPFF,0.188255902,FALSE,NDB,PAL,1165_mPFF,NDB_right
1165_mPFF_NLL_left,0.223849137,NLL,left,1165,mPFF,0.223849137,FALSE,NLL,P,1165_mPFF,NLL_left
1165_mPFF_NLL_right,0.277121686,NLL,right,1165,mPFF,0.277121686,FALSE,NLL,P,1165_mPFF,NLL_right
1165_mPFF_OLF_left,0.266527313,OLF,left,1165,mPFF,0.266527313,FALSE,OLF,OLF,1165_mPFF,OLF_left
1165_mPFF_OLF_right,0.346296755,OLF,right,1165,mPFF,0.346296755,FALSE,OLF,OLF,1165_mPFF,OLF_right
1165_mPFF_OT_left,0.196169136,OT,left,1165,mPFF,0.196169136,FALSE,OT,STR,1165_mPFF,OT_left
1165_mPFF_OT_right,0.521896811,OT,right,1165,mPFF,0.521896811,FALSE,OT,STR,1165_mPFF,OT_right
1165_mPFF_PAA_left,0.554883707,PAA,left,1165,mPFF,0.554883707,FALSE,PAA,OLF,1165_mPFF,PAA_left
1165_mPFF_PAA_right,0.831352874,PAA,right,1165,mPFF,0.831352874,FALSE,PAA,OLF,1165_mPFF,PAA_right
1165_mPFF_PAG_left,0.257405623,PAG,left,1165,mPFF,0.257405623,FALSE,PAG,MB,1165_mPFF,PAG_left
1165_mPFF_PAG_right,0.343657707,PAG,right,1165,mPFF,0.343657707,FALSE,PAG,MB,1165_mPFF,PAG_right
1165_mPFF_PAL_left,0.389105378,PAL,left,1165,mPFF,0.389105378,FALSE,PAL,PAL,1165_mPFF,PAL_left
1165_mPFF_PAL_right,0.469234427,PAL,right,1165,mPFF,0.469234427,FALSE,PAL,PAL,1165_mPFF,PAL_right
1165_mPFF_PALd_left,0.566883723,PALd,left,1165,mPFF,0.566883723,FALSE,PAL,PAL,1165_mPFF,PALd_left
1165_mPFF_PALd_right,0.527146145,PALd,right,1165,mPFF,0.527146145,FALSE,PAL,PAL,1165_mPFF,PALd_right
1165_mPFF_PAR_left,0.629831048,PAR,left,1165,mPFF,0.629831048,FALSE,PAR,HPF,1165_mPFF,PAR_left
1165_mPFF_PAR_right,0.906714271,PAR,right,1165,mPFF,0.906714271,FALSE,PAR,HPF,1165_mPFF,PAR_right
1165_mPFF_PBG_left,-0.077760598,PBG,left,1165,mPFF,0,FALSE,PBG,MB,1165_mPFF,PBG_left
1165_mPFF_PBG_right,-0.656796778,PBG,right,1165,mPFF,0,FALSE,PBG,MB,1165_mPFF,PBG_right
1165_mPFF_PCN_left,0.622033613,PCN,left,1165,mPFF,0.622033613,FALSE,PCN,TH,1165_mPFF,PCN_left
1165_mPFF_PCN_right,0.514406923,PCN,right,1165,mPFF,0.514406923,FALSE,PCN,TH,1165_mPFF,PCN_right
1165_mPFF_PERI_left,0.725783881,PERI,left,1165,mPFF,0.725783881,FALSE,PERI,Isocortex,1165_mPFF,PERI_left
1165_mPFF_PERI_right,0.263768029,PERI,right,1165,mPFF,0.263768029,FALSE,PERI,Isocortex,1165_mPFF,PERI_right
1165_mPFF_PG_left,0.69942122,PG,left,1165,mPFF,0.69942122,FALSE,PG,P,1165_mPFF,PG_left
1165_mPFF_PG_right,0.692348992,PG,right,1165,mPFF,0.692348992,FALSE,PG,P,1165_mPFF,PG_right
1165_mPFF_PIR_left,0.527273167,PIR,left,1165,mPFF,0.527273167,FALSE,PIR,OLF,1165_mPFF,PIR_left
