uniqueID,preLimVal,region,hemi,mouse,treatment,postLimVal,removeRegion,parent,major,x,y
1261_mPFF_P_left,0,P,left,1261,mPFF,0,FALSE,P,P,1261_mPFF,P_left
1261_mPFF_P_right,2.561413576,P,right,1261,mPFF,2.561413576,FALSE,P,P,1261_mPFF,P_right
1261_mPFF_Pa4_left,0,Pa4,left,1261,mPFF,0,FALSE,Pa4,MB,1261_mPFF,Pa4_left
1261_mPFF_Pa4_right,0,Pa4,right,1261,mPFF,0,FALSE,Pa4,MB,1261_mPFF,Pa4_right
1261_mPFF_PeF_left,0,PeF,left,1261,mPFF,0,FALSE,PeF,HY,1261_mPFF,PeF_left
1261_mPFF_PeF_right,0,PeF,right,1261,mPFF,0,FALSE,PeF,HY,1261_mPFF,PeF_right
1261_mPFF_RE_left,0,RE,left,1261,mPFF,0,FALSE,RE,TH,1261_mPFF,RE_left
1261_mPFF_RE_right,0,RE,right,1261,mPFF,0,FALSE,RE,TH,1261_mPFF,RE_right
1261_mPFF_RH_left,0,RH,left,1261,mPFF,0,FALSE,RH,TH,1261_mPFF,RH_left
1261_mPFF_RH_right,22.70950367,RH,right,1261,mPFF,22.70950367,FALSE,RH,TH,1261_mPFF,RH_right
1261_mPFF_RSPagl_left,27.52257053,RSPagl,left,1261,mPFF,27.52257053,FALSE,RSP,Isocortex,1261_mPFF,RSPagl_left
1261_mPFF_RSPagl_right,26.79293891,RSPagl,right,1261,mPFF,26.79293891,FALSE,RSP,Isocortex,1261_mPFF,RSPagl_right
1261_mPFF_RSPd_left,17.73914743,RSPd,left,1261,mPFF,17.73914743,FALSE,RSP,Isocortex,1261_mPFF,RSPd_left
1261_mPFF_RSPd_right,27.50776591,RSPd,right,1261,mPFF,27.50776591,FALSE,RSP,Isocortex,1261_mPFF,RSPd_right
1261_mPFF_RSPv_left,37.593118,RSPv,left,1261,mPFF,37.593118,FALSE,RSP,Isocortex,1261_mPFF,RSPv_left
1261_mPFF_RSPv_right,13.14501852,RSPv,right,1261,mPFF,13.14501852,FALSE,RSP,Isocortex,1261_mPFF,RSPv_right
1261_mPFF_RT_left,11.22474608,RT,left,1261,mPFF,11.22474608,FALSE,RT,TH,1261_mPFF,RT_left
1261_mPFF_RT_right,22.87265684,RT,right,1261,mPFF,22.87265684,FALSE,RT,TH,1261_mPFF,RT_right
1261_mPFF_SAG_left,0,SAG,left,1261,mPFF,0,FALSE,SAG,MB,1261_mPFF,SAG_left
1261_mPFF_SAG_right,0,SAG,right,1261,mPFF,0,FALSE,SAG,MB,1261_mPFF,SAG_right
1261_mPFF_SCm_left,1.605478525,SCm,left,1261,mPFF,1.605478525,FALSE,MBmot,MB,1261_mPFF,SCm_left
1261_mPFF_SCm_right,0.925018144,SCm,right,1261,mPFF,0.925018144,FALSE,MBmot,MB,1261_mPFF,SCm_right
1261_mPFF_SCs_left,0,SCs,left,1261,mPFF,0,FALSE,MBsen,MB,1261_mPFF,SCs_left
1261_mPFF_SCs_right,0,SCs,right,1261,mPFF,0,FALSE,MBsen,MB,1261_mPFF,SCs_right
1261_mPFF_SEZ_left,0,SEZ,left,1261,mPFF,0,TRUE,SEZ,VS,1261_mPFF,SEZ_left
1261_mPFF_SEZ_right,0,SEZ,right,1261,mPFF,0,TRUE,SEZ,VS,1261_mPFF,SEZ_right
1261_mPFF_SH_left,12.6162999,SH,left,1261,mPFF,12.6162999,FALSE,SH,STR,1261_mPFF,SH_left
1261_mPFF_SH_right,21.80430585,SH,right,1261,mPFF,21.80430585,FALSE,SH,STR,1261_mPFF,SH_right
1261_mPFF_SI_left,11.1276568,SI,left,1261,mPFF,11.1276568,FALSE,SI,PAL,1261_mPFF,SI_left
1261_mPFF_SI_right,0,SI,right,1261,mPFF,0,FALSE,SI,PAL,1261_mPFF,SI_right
1261_mPFF_SMT_left,9.381392779,SMT,left,1261,mPFF,9.381392779,FALSE,SMT,TH,1261_mPFF,SMT_left
1261_mPFF_SMT_right,4.786122576,SMT,right,1261,mPFF,4.786122576,FALSE,SMT,TH,1261_mPFF,SMT_right
1261_mPFF_SSp-bfd_left,35.82702095,SSp-bfd,left,1261,mPFF,35.82702095,FALSE,SSp,Isocortex,1261_mPFF,SSp-bfd_left
1261_mPFF_SSp-bfd_right,32.22658354,SSp-bfd,right,1261,mPFF,32.22658354,FALSE,SSp,Isocortex,1261_mPFF,SSp-bfd_right
1261_mPFF_SSp-m_left,28.71900622,SSp-m,left,1261,mPFF,28.71900622,FALSE,SSp,Isocortex,1261_mPFF,SSp-m_left
1261_mPFF_SSp-m_right,24.04226075,SSp-m,right,1261,mPFF,24.04226075,FALSE,SSp,Isocortex,1261_mPFF,SSp-m_right
1261_mPFF_SSp-tr_left,0,SSp-tr,left,1261,mPFF,0,FALSE,SSp,Isocortex,1261_mPFF,SSp-tr_left
1261_mPFF_SSp-tr_right,0,SSp-tr,right,1261,mPFF,0,FALSE,SSp,Isocortex,1261_mPFF,SSp-tr_right
1261_mPFF_SSp-ul_left,53.50223783,SSp-ul,left,1261,mPFF,53.50223783,FALSE,SSp,Isocortex,1261_mPFF,SSp-ul_left
1261_mPFF_SSp-ul_right,50.03965279,SSp-ul,right,1261,mPFF,50.03965279,FALSE,SSp,Isocortex,1261_mPFF,SSp-ul_right
1261_mPFF_SSs_left,24.89788223,SSs,left,1261,mPFF,24.89788223,FALSE,SSs,Isocortex,1261_mPFF,SSs_left
1261_mPFF_SSs_right,35.11504385,SSs,right,1261,mPFF,35.11504385,FALSE,SSs,Isocortex,1261_mPFF,SSs_right
1261_mPFF_STR_left,5.746587081,STR,left,1261,mPFF,5.746587081,FALSE,STR,STR,1261_mPFF,STR_left
1261_mPFF_STR_right,19.09397446,STR,right,1261,mPFF,19.09397446,FALSE,STR,STR,1261_mPFF,STR_right
1261_mPFF_SUB_left,1.055084401,SUB,left,1261,mPFF,1.055084401,FALSE,SUB,HPF,1261_mPFF,SUB_left
1261_mPFF_SUB_right,5.612770889,SUB,right,1261,mPFF,5.612770889,FALSE,SUB,HPF,1261_mPFF,SUB_right
1261_mPFF_Su3_left,0,Su3,left,1261,mPFF,0,FALSE,Su3,MB,1261_mPFF,Su3_left
1261_mPFF_Su3_right,0,Su3,right,1261,mPFF,0,FALSE,Su3,MB,1261_mPFF,Su3_right
1261_mPFF_TEa_left,0,TEa,left,1261,mPFF,0,FALSE,TEa,Isocortex,1261_mPFF,TEa_left
1261_mPFF_TEa_right,50.48097568,TEa,right,1261,mPFF,50.48097568,FALSE,TEa,Isocortex,1261_mPFF,TEa_right
1261_mPFF_TH_left,11.47181114,TH,left,1261,mPFF,11.47181114,FALSE,TH,TH,1261_mPFF,TH_left
1261_mPFF_TH_right,38.43391938,TH,right,1261,mPFF,38.43391938,FALSE,TH,TH,1261_mPFF,TH_right
1261_mPFF_TRN_left,7.954310982,TRN,left,1261,mPFF,7.954310982,FALSE,TRN,P,1261_mPFF,TRN_left
1261_mPFF_TRN_right,6.846423062,TRN,right,1261,mPFF,6.846423062,FALSE,TRN,P,1261_mPFF,TRN_right
1261_mPFF_TU_left,3.610732049,TU,left,1261,mPFF,3.610732049,FALSE,TU,HY,1261_mPFF,TU_left
1261_mPFF_TU_right,2.387470023,TU,right,1261,mPFF,2.387470023,FALSE,TU,HY,1261_mPFF,TU_right
1261_mPFF_V3_left,0,V3,left,1261,mPFF,0,TRUE,V3,VS,1261_mPFF,V3_left
1261_mPFF_V3_right,0,V3,right,1261,mPFF,0,TRUE,V3,VS,1261_mPFF,V3_right
1261_mPFF_VAL_left,38.01285496,VAL,left,1261,mPFF,38.01285496,FALSE,VAL,TH,1261_mPFF,VAL_left
1261_mPFF_VAL_right,19.87996598,VAL,right,1261,mPFF,19.87996598,FALSE,VAL,TH,1261_mPFF,VAL_right
1261_mPFF_VISC_left,16.47810663,VISC,left,1261,mPFF,16.47810663,FALSE,VISC,Isocortex,1261_mPFF,VISC_left
1261_mPFF_VISC_right,6.222361776,VISC,right,1261,mPFF,6.222361776,FALSE,VISC,Isocortex,1261_mPFF,VISC_right
1261_mPFF_VISa_left,21.71940428,VISa,left,1261,mPFF,21.71940428,FALSE,VISa,Isocortex,1261_mPFF,VISa_left
1261_mPFF_VISa_right,22.75049453,VISa,right,1261,mPFF,22.75049453,FALSE,VISa,Isocortex,1261_mPFF,VISa_right
1261_mPFF_VISam_left,25.99985374,VISam,left,1261,mPFF,25.99985374,FALSE,VISam,Isocortex,1261_mPFF,VISam_left
1261_mPFF_VISam_right,40.67675264,VISam,right,1261,mPFF,40.67675264,FALSE,VISam,Isocortex,1261_mPFF,VISam_right
1261_mPFF_VISl_left,14.24680881,VISl,left,1261,mPFF,14.24680881,FALSE,VISl,Isocortex,1261_mPFF,VISl_left
1261_mPFF_VISl_right,25.98749208,VISl,right,1261,mPFF,25.98749208,FALSE,VISl,Isocortex,1261_mPFF,VISl_right
1261_mPFF_VISli_left,0,VISli,left,1261,mPFF,0,FALSE,VISli,Isocortex,1261_mPFF,VISli_left
1261_mPFF_VISli_right,54.16607795,VISli,right,1261,mPFF,54.16607795,FALSE,VISli,Isocortex,1261_mPFF,VISli_right
1261_mPFF_VISp_left,32.58255052,VISp,left,1261,mPFF,32.58255052,FALSE,VISp,Isocortex,1261_mPFF,VISp_left
1261_mPFF_VISp_right,31.79892193,VISp,right,1261,mPFF,31.79892193,FALSE,VISp,Isocortex,1261_mPFF,VISp_right
1261_mPFF_VISpl_left,4.60086568,VISpl,left,1261,mPFF,4.60086568,FALSE,VISpl,Isocortex,1261_mPFF,VISpl_left
1261_mPFF_VISpl_right,61.05590582,VISpl,right,1261,mPFF,61.05590582,FALSE,VISpl,Isocortex,1261_mPFF,VISpl_right
1261_mPFF_VISpor_left,27.64294742,VISpor,left,1261,mPFF,27.64294742,FALSE,VISpor,Isocortex,1261_mPFF,VISpor_left
1261_mPFF_VISpor_right,37.48892933,VISpor,right,1261,mPFF,37.48892933,FALSE,VISpor,Isocortex,1261_mPFF,VISpor_right
1261_mPFF_VISrl_left,40.47964496,VISrl,left,1261,mPFF,40.47964496,FALSE,VISrl,Isocortex,1261_mPFF,VISrl_left
1261_mPFF_VISrl_right,117.0744743,VISrl,right,1261,mPFF,117.0744743,FALSE,VISrl,Isocortex,1261_mPFF,VISrl_right
1261_mPFF_VL_left,0,VL,left,1261,mPFF,0,TRUE,VL,VS,1261_mPFF,VL_left
1261_mPFF_VL_right,0,VL,right,1261,mPFF,0,TRUE,VL,VS,1261_mPFF,VL_right
1261_mPFF_VMH_left,4.342084292,VMH,left,1261,mPFF,4.342084292,FALSE,VMH,HY,1261_mPFF,VMH_left
1261_mPFF_VMH_right,5.351433082,VMH,right,1261,mPFF,5.351433082,FALSE,VMH,HY,1261_mPFF,VMH_right
1261_mPFF_VM_left,15.10725735,VM,left,1261,mPFF,15.10725735,FALSE,VM,TH,1261_mPFF,VM_left
1261_mPFF_VM_right,6.446922205,VM,right,1261,mPFF,6.446922205,FALSE,VM,TH,1261_mPFF,VM_right
1261_mPFF_VPL_left,48.77855166,VPL,left,1261,mPFF,48.77855166,FALSE,VPL,TH,1261_mPFF,VPL_left
1261_mPFF_VPL_right,29.78464786,VPL,right,1261,mPFF,29.78464786,FALSE,VPL,TH,1261_mPFF,VPL_right
1261_mPFF_VPM_left,32.46229126,VPM,left,1261,mPFF,32.46229126,FALSE,VPM,TH,1261_mPFF,VPM_left
1261_mPFF_VPM_right,36.24508925,VPM,right,1261,mPFF,36.24508925,FALSE,VPM,TH,1261_mPFF,VPM_right
1261_mPFF_Xi_left,0,Xi,left,1261,mPFF,0,FALSE,Xi,TH,1261_mPFF,Xi_left
1261_mPFF_Xi_right,0,Xi,right,1261,mPFF,0,FALSE,Xi,TH,1261_mPFF,Xi_right
1261_mPFF_ZI_left,9.075431107,ZI,left,1261,mPFF,9.075431107,FALSE,ZI,HY,1261_mPFF,ZI_left
1261_mPFF_ZI_right,2.291114731,ZI,right,1261,mPFF,2.291114731,FALSE,ZI,HY,1261_mPFF,ZI_right
1261_mPFF_alv_left,12.93104658,alv,left,1261,mPFF,12.93104658,TRUE,alv,fiber tracts,1261_mPFF,alv_left
1261_mPFF_alv_right,17.62664575,alv,right,1261,mPFF,17.62664575,TRUE,alv,fiber tracts,1261_mPFF,alv_right
1261_mPFF_amc_left,12.64506455,amc,left,1261,mPFF,12.64506455,TRUE,amc,fiber tracts,1261_mPFF,amc_left
1261_mPFF_amc_right,23.47313672,amc,right,1261,mPFF,23.47313672,TRUE,amc,fiber tracts,1261_mPFF,amc_right
1261_mPFF_ar_left,0,ar,left,1261,mPFF,0,TRUE,ar,fiber tracts,1261_mPFF,ar_left
1261_mPFF_ar_right,14.12139188,ar,right,1261,mPFF,14.12139188,TRUE,ar,fiber tracts,1261_mPFF,ar_right
1261_mPFF_bic_left,0,bic,left,1261,mPFF,0,TRUE,bic,fiber tracts,1261_mPFF,bic_left
1261_mPFF_bic_right,20.35270204,bic,right,1261,mPFF,20.35270204,TRUE,bic,fiber tracts,1261_mPFF,bic_right
1261_mPFF_cc_left,7.825594084,cc,left,1261,mPFF,7.825594084,TRUE,cc,fiber tracts,1261_mPFF,cc_left
1261_mPFF_cc_right,27.08052835,cc,right,1261,mPFF,27.08052835,TRUE,cc,fiber tracts,1261_mPFF,cc_right
1261_mPFF_ccg_left,5.658385584,ccg,left,1261,mPFF,5.658385584,TRUE,ccg,fiber tracts,1261_mPFF,ccg_left
1261_mPFF_ccg_right,9.741970354,ccg,right,1261,mPFF,9.741970354,TRUE,ccg,fiber tracts,1261_mPFF,ccg_right
1261_mPFF_chpl_left,0,chpl,left,1261,mPFF,0,TRUE,chpl,VS,1261_mPFF,chpl_left
1261_mPFF_chpl_right,0,chpl,right,1261,mPFF,0,TRUE,chpl,VS,1261_mPFF,chpl_right
1261_mPFF_cing_left,1.92074656,cing,left,1261,mPFF,1.92074656,TRUE,cing,fiber tracts,1261_mPFF,cing_left
1261_mPFF_cing_right,8.80360838,cing,right,1261,mPFF,8.80360838,TRUE,cing,fiber tracts,1261_mPFF,cing_right
1261_mPFF_cst_left,11.34462215,cst,left,1261,mPFF,11.34462215,TRUE,cst,fiber tracts,1261_mPFF,cst_left
1261_mPFF_cst_right,0,cst,right,1261,mPFF,0,TRUE,cst,fiber tracts,1261_mPFF,cst_right
1261_mPFF_dhc_left,13.22770895,dhc,left,1261,mPFF,13.22770895,TRUE,dhc,fiber tracts,1261_mPFF,dhc_left
1261_mPFF_dhc_right,13.63261344,dhc,right,1261,mPFF,13.63261344,TRUE,dhc,fiber tracts,1261_mPFF,dhc_right
1261_mPFF_dscp_left,0,dscp,left,1261,mPFF,0,TRUE,dscp,fiber tracts,1261_mPFF,dscp_left
1261_mPFF_dscp_right,0,dscp,right,1261,mPFF,0,TRUE,dscp,fiber tracts,1261_mPFF,dscp_right
1261_mPFF_ec_left,14.3243291,ec,left,1261,mPFF,14.3243291,TRUE,ec,fiber tracts,1261_mPFF,ec_left
1261_mPFF_ec_right,16.71855838,ec,right,1261,mPFF,16.71855838,TRUE,ec,fiber tracts,1261_mPFF,ec_right
1261_mPFF_em_left,0,em,left,1261,mPFF,0,TRUE,em,fiber tracts,1261_mPFF,em_left
1261_mPFF_em_right,46.44714409,em,right,1261,mPFF,46.44714409,TRUE,em,fiber tracts,1261_mPFF,em_right
1261_mPFF_fi_left,2.838687959,fi,left,1261,mPFF,2.838687959,TRUE,fi,fiber tracts,1261_mPFF,fi_left
1261_mPFF_fi_right,2.654122519,fi,right,1261,mPFF,2.654122519,TRUE,fi,fiber tracts,1261_mPFF,fi_right
1261_mPFF_fiber tracts_left,3.206817522,fiber tracts,left,1261,mPFF,3.206817522,TRUE,fiber tracts,fiber tracts,1261_mPFF,fiber tracts_left
1261_mPFF_fiber tracts_right,0,fiber tracts,right,1261,mPFF,0,TRUE,fiber tracts,fiber tracts,1261_mPFF,fiber tracts_right
1261_mPFF_fr_left,0,fr,left,1261,mPFF,0,TRUE,fr,fiber tracts,1261_mPFF,fr_left
1261_mPFF_fr_right,0,fr,right,1261,mPFF,0,TRUE,fr,fiber tracts,1261_mPFF,fr_right
1261_mPFF_fx_left,0,fx,left,1261,mPFF,0,TRUE,fx,fiber tracts,1261_mPFF,fx_left
1261_mPFF_fx_right,0,fx,right,1261,mPFF,0,TRUE,fx,fiber tracts,1261_mPFF,fx_right
1261_mPFF_hbc_left,0,hbc,left,1261,mPFF,0,TRUE,hbc,fiber tracts,1261_mPFF,hbc_left
1261_mPFF_hbc_right,0,hbc,right,1261,mPFF,0,TRUE,hbc,fiber tracts,1261_mPFF,hbc_right
1261_mPFF_int_left,5.914448215,int,left,1261,mPFF,5.914448215,TRUE,int,fiber tracts,1261_mPFF,int_left
1261_mPFF_int_right,11.27803054,int,right,1261,mPFF,11.27803054,TRUE,int,fiber tracts,1261_mPFF,int_right
1261_mPFF_ll_left,2.937735002,ll,left,1261,mPFF,2.937735002,TRUE,ll,fiber tracts,1261_mPFF,ll_left
1261_mPFF_ll_right,3.142554613,ll,right,1261,mPFF,3.142554613,TRUE,ll,fiber tracts,1261_mPFF,ll_right
1261_mPFF_lotg_left,10.32242719,lotg,left,1261,mPFF,10.32242719,TRUE,In,fiber tracts,1261_mPFF,lotg_left
1261_mPFF_lotg_right,0,lotg,right,1261,mPFF,0,TRUE,In,fiber tracts,1261_mPFF,lotg_right
1261_mPFF_mcp_left,0,mcp,left,1261,mPFF,0,TRUE,mcp,fiber tracts,1261_mPFF,mcp_left
1261_mPFF_mcp_right,0,mcp,right,1261,mPFF,0,TRUE,mcp,fiber tracts,1261_mPFF,mcp_right
1261_mPFF_ml_left,0,ml,left,1261,mPFF,0,TRUE,ml,fiber tracts,1261_mPFF,ml_left
1261_mPFF_ml_right,0,ml,right,1261,mPFF,0,TRUE,ml,fiber tracts,1261_mPFF,ml_right
1261_mPFF_mlf_left,0,mlf,left,1261,mPFF,0,TRUE,mlf,fiber tracts,1261_mPFF,mlf_left
1261_mPFF_mlf_right,0,mlf,right,1261,mPFF,0,TRUE,mlf,fiber tracts,1261_mPFF,mlf_right
1261_mPFF_moV_left,0,moV,left,1261,mPFF,0,TRUE,moV,fiber tracts,1261_mPFF,moV_left
1261_mPFF_moV_right,0,moV,right,1261,mPFF,0,TRUE,moV,fiber tracts,1261_mPFF,moV_right
1261_mPFF_mtg_left,0,mtg,left,1261,mPFF,0,TRUE,mtg,fiber tracts,1261_mPFF,mtg_left
1261_mPFF_mtg_right,0,mtg,right,1261,mPFF,0,TRUE,mtg,fiber tracts,1261_mPFF,mtg_right
1261_mPFF_mtt_left,12.02161377,mtt,left,1261,mPFF,12.02161377,TRUE,mtt,fiber tracts,1261_mPFF,mtt_left
1261_mPFF_mtt_right,0,mtt,right,1261,mPFF,0,TRUE,mtt,fiber tracts,1261_mPFF,mtt_right
1261_mPFF_nst_left,0,nst,left,1261,mPFF,0,TRUE,nst,fiber tracts,1261_mPFF,nst_left
1261_mPFF_nst_right,0,nst,right,1261,mPFF,0,TRUE,nst,fiber tracts,1261_mPFF,nst_right
1261_mPFF_opt_left,2.878414563,opt,left,1261,mPFF,2.878414563,TRUE,opt,fiber tracts,1261_mPFF,opt_left
1261_mPFF_opt_right,0,opt,right,1261,mPFF,0,TRUE,opt,fiber tracts,1261_mPFF,opt_right
1261_mPFF_or_left,3.671411323,or,left,1261,mPFF,3.671411323,TRUE,or,fiber tracts,1261_mPFF,or_left
1261_mPFF_or_right,4.885465632,or,right,1261,mPFF,4.885465632,TRUE,or,fiber tracts,1261_mPFF,or_right
1261_mPFF_rust_left,0,rust,left,1261,mPFF,0,TRUE,rust,fiber tracts,1261_mPFF,rust_left
1261_mPFF_rust_right,0,rust,right,1261,mPFF,0,TRUE,rust,fiber tracts,1261_mPFF,rust_right
1261_mPFF_sV_left,0,sV,left,1261,mPFF,0,TRUE,sV,fiber tracts,1261_mPFF,sV_left
1261_mPFF_sV_right,0,sV,right,1261,mPFF,0,TRUE,sV,fiber tracts,1261_mPFF,sV_right
1261_mPFF_scp_left,0,scp,left,1261,mPFF,0,TRUE,scp,fiber tracts,1261_mPFF,scp_left
1261_mPFF_scp_right,0,scp,right,1261,mPFF,0,TRUE,scp,fiber tracts,1261_mPFF,scp_right
1261_mPFF_scwm_left,20.5156554,scwm,left,1261,mPFF,20.5156554,TRUE,scwm,fiber tracts,1261_mPFF,scwm_left
1261_mPFF_scwm_right,11.70695385,scwm,right,1261,mPFF,11.70695385,TRUE,scwm,fiber tracts,1261_mPFF,scwm_right
1261_mPFF_sm_left,0,sm,left,1261,mPFF,0,TRUE,sm,fiber tracts,1261_mPFF,sm_left
1261_mPFF_sm_right,0,sm,right,1261,mPFF,0,TRUE,sm,fiber tracts,1261_mPFF,sm_right
1261_mPFF_st_left,0,st,left,1261,mPFF,0,TRUE,st,fiber tracts,1261_mPFF,st_left
1261_mPFF_st_right,0,st,right,1261,mPFF,0,TRUE,st,fiber tracts,1261_mPFF,st_right
1261_mPFF_stc_left,0,stc,left,1261,mPFF,0,TRUE,stc,fiber tracts,1261_mPFF,stc_left
1261_mPFF_stc_right,0,stc,right,1261,mPFF,0,TRUE,stc,fiber tracts,1261_mPFF,stc_right
1261_mPFF_sup_left,0,sup,left,1261,mPFF,0,TRUE,sup,fiber tracts,1261_mPFF,sup_left
1261_mPFF_sup_right,0,sup,right,1261,mPFF,0,TRUE,sup,fiber tracts,1261_mPFF,sup_right
1261_mPFF_tspc_left,0,tspc,left,1261,mPFF,0,TRUE,tspc,fiber tracts,1261_mPFF,tspc_left
1261_mPFF_tspc_right,0,tspc,right,1261,mPFF,0,TRUE,tspc,fiber tracts,1261_mPFF,tspc_right
1431_mPFF_ACAd_left,20.55490709,ACAd,left,1431,mPFF,20.55490709,FALSE,ACA,Isocortex,1431_mPFF,ACAd_left
1431_mPFF_ACAd_right,20.54229316,ACAd,right,1431,mPFF,20.54229316,FALSE,ACA,Isocortex,1431_mPFF,ACAd_right
1431_mPFF_ACAv_left,14.97951922,ACAv,left,1431,mPFF,14.97951922,FALSE,ACA,Isocortex,1431_mPFF,ACAv_left
1431_mPFF_ACAv_right,12.00023164,ACAv,right,1431,mPFF,12.00023164,FALSE,ACA,Isocortex,1431_mPFF,ACAv_right
1431_mPFF_ACB_left,2.293555282,ACB,left,1431,mPFF,2.293555282,FALSE,ACB,STR,1431_mPFF,ACB_left
1431_mPFF_ACB_right,1.385053136,ACB,right,1431,mPFF,1.385053136,FALSE,ACB,STR,1431_mPFF,ACB_right
1431_mPFF_AId_left,16.83405668,AId,left,1431,mPFF,16.83405668,FALSE,AI,Isocortex,1431_mPFF,AId_left
1431_mPFF_AId_right,20.50605574,AId,right,1431,mPFF,20.50605574,FALSE,AI,Isocortex,1431_mPFF,AId_right
1431_mPFF_AIp_left,36.13019173,AIp,left,1431,mPFF,36.13019173,FALSE,AI,Isocortex,1431_mPFF,AIp_left
1431_mPFF_AIp_right,34.10092659,AIp,right,1431,mPFF,34.10092659,FALSE,AI,Isocortex,1431_mPFF,AIp_right
1431_mPFF_AIv_left,31.36561522,AIv,left,1431,mPFF,31.36561522,FALSE,AI,Isocortex,1431_mPFF,AIv_left
1431_mPFF_AIv_right,17.11993241,AIv,right,1431,mPFF,17.11993241,FALSE,AI,Isocortex,1431_mPFF,AIv_right
1431_mPFF_APr_left,11.38622223,APr,left,1431,mPFF,11.38622223,FALSE,APr,HPF,1431_mPFF,APr_left
1431_mPFF_APr_right,14.73655999,APr,right,1431,mPFF,14.73655999,FALSE,APr,HPF,1431_mPFF,APr_right
1431_mPFF_AQ_left,14.10422367,AQ,left,1431,mPFF,14.10422367,TRUE,AQ,VS,1431_mPFF,AQ_left
1431_mPFF_AQ_right,0,AQ,right,1431,mPFF,0,TRUE,AQ,VS,1431_mPFF,AQ_right
1431_mPFF_ARH_left,0,ARH,left,1431,mPFF,0,FALSE,ARH,HY,1431_mPFF,ARH_left
1431_mPFF_ARH_right,5.77944578,ARH,right,1431,mPFF,5.77944578,FALSE,ARH,HY,1431_mPFF,ARH_right
1431_mPFF_AT_left,0,AT,left,1431,mPFF,0,FALSE,AT,MB,1431_mPFF,AT_left
1431_mPFF_AT_right,0,AT,right,1431,mPFF,0,FALSE,AT,MB,1431_mPFF,AT_right
1431_mPFF_AUDd_left,33.21457126,AUDd,left,1431,mPFF,33.21457126,FALSE,AUDd,Isocortex,1431_mPFF,AUDd_left
1431_mPFF_AUDd_right,41.40507698,AUDd,right,1431,mPFF,41.40507698,FALSE,AUDd,Isocortex,1431_mPFF,AUDd_right
1431_mPFF_AUDp_left,34.22523967,AUDp,left,1431,mPFF,34.22523967,FALSE,AUDp,Isocortex,1431_mPFF,AUDp_left
1431_mPFF_AUDp_right,46.33052607,AUDp,right,1431,mPFF,46.33052607,FALSE,AUDp,Isocortex,1431_mPFF,AUDp_right
1431_mPFF_AUDv_left,16.26634704,AUDv,left,1431,mPFF,16.26634704,FALSE,AUDv,Isocortex,1431_mPFF,AUDv_left
1431_mPFF_AUDv_right,15.23502573,AUDv,right,1431,mPFF,15.23502573,FALSE,AUDv,Isocortex,1431_mPFF,AUDv_right
1431_mPFF_BLA_left,24.21813246,BLA,left,1431,mPFF,24.21813246,FALSE,BLA,CTXsp,1431_mPFF,BLA_left
1431_mPFF_BLA_right,20.21637984,BLA,right,1431,mPFF,20.21637984,FALSE,BLA,CTXsp,1431_mPFF,BLA_right
1431_mPFF_BMA_left,17.75125669,BMA,left,1431,mPFF,17.75125669,FALSE,BMA,CTXsp,1431_mPFF,BMA_left
1431_mPFF_BMA_right,19.16008103,BMA,right,1431,mPFF,19.16008103,FALSE,BMA,CTXsp,1431_mPFF,BMA_right
1431_mPFF_CA1_left,13.25460683,CA1,left,1431,mPFF,13.25460683,FALSE,CA1,HPF,1431_mPFF,CA1_left
1431_mPFF_CA1_right,15.77797877,CA1,right,1431,mPFF,15.77797877,FALSE,CA1,HPF,1431_mPFF,CA1_right
1431_mPFF_CA2_left,0,CA2,left,1431,mPFF,0,FALSE,CA2,HPF,1431_mPFF,CA2_left
1431_mPFF_CA2_right,0,CA2,right,1431,mPFF,0,FALSE,CA2,HPF,1431_mPFF,CA2_right
1431_mPFF_CA3_left,16.80710321,CA3,left,1431,mPFF,16.80710321,FALSE,CA3,HPF,1431_mPFF,CA3_left
1431_mPFF_CA3_right,18.60051515,CA3,right,1431,mPFF,18.60051515,FALSE,CA3,HPF,1431_mPFF,CA3_right
1431_mPFF_CB_left,0,CB,left,1431,mPFF,0,FALSE,CB,CB,1431_mPFF,CB_left
1431_mPFF_CB_right,0,CB,right,1431,mPFF,0,FALSE,CB,CB,1431_mPFF,CB_right
1431_mPFF_CEA_left,25.74979459,CEA,left,1431,mPFF,25.74979459,FALSE,CEA,STR,1431_mPFF,CEA_left
1431_mPFF_CEA_right,22.17827763,CEA,right,1431,mPFF,22.17827763,FALSE,CEA,STR,1431_mPFF,CEA_right
1431_mPFF_CLA_left,18.58525148,CLA,left,1431,mPFF,18.58525148,FALSE,CLA,CTXsp,1431_mPFF,CLA_left
1431_mPFF_CLA_right,0,CLA,right,1431,mPFF,0,FALSE,CLA,CTXsp,1431_mPFF,CLA_right
1431_mPFF_CLI_right,0,CLI,right,1431,mPFF,0,FALSE,CLI,MB,1431_mPFF,CLI_right
1431_mPFF_CL_left,9.016769325,CL,left,1431,mPFF,9.016769325,FALSE,CL,TH,1431_mPFF,CL_left
1431_mPFF_CL_right,20.0229727,CL,right,1431,mPFF,20.0229727,FALSE,CL,TH,1431_mPFF,CL_right
1431_mPFF_CM_left,5.782394065,CM,left,1431,mPFF,5.782394065,FALSE,CM,TH,1431_mPFF,CM_left
1431_mPFF_CM_right,8.149988485,CM,right,1431,mPFF,8.149988485,FALSE,CM,TH,1431_mPFF,CM_right
