amplitude,R2
0.0,-0.08720309828165185
0.04081632653061224,0.2783705469269465
0.08163265306122448,0.2956390260774404
0.12244897959183673,0.30471412359906735
0.16326530612244897,0.3106381570110812
0.20408163265306123,0.31489709110391606
0.24489795918367346,0.31812254257302663
0.2857142857142857,0.3206386450319588
0.32653061224489793,0.3226321737017346
0.3673469387755102,0.32421928610434836
0.40816326530612246,0.32547681593303657
0.4489795918367347,0.3264576867994379
0.4897959183673469,0.32719973698320826
0.5306122448979592,0.32773088031033115
0.5714285714285714,0.3280722603308073
0.6122448979591837,0.32824025696274806
0.6530612244897959,0.32824779612624055
0.6938775510204082,0.32810524941491825
0.7346938775510204,0.3278210108601749
0.7755102040816326,0.3274020270929947
0.8163265306122449,0.3268540630397211
0.8571428571428571,0.32618193305357734
0.8979591836734694,0.32538968577327576
0.9387755102040817,0.3244807388290921
0.9795918367346939,0.3234579780326555
1.0204081632653061,0.3223238346527567
1.0612244897959184,0.3210803435924532
1.1020408163265305,0.3197291879767824
1.1428571428571428,0.3182717678516762
1.183673469387755,0.31670920006678227
1.2244897959183674,0.3150423575450577
1.2653061224489797,0.3132719054075114
1.3061224489795917,0.3113983070066958
1.346938775510204,0.3094218446442951
1.3877551020408163,0.3073426445987486
1.4285714285714286,0.30516068953307673
1.469387755102041,0.30287580633070177
1.510204081632653,0.3004877110870072
1.5510204081632653,0.29799599802792576
1.5918367346938775,0.29540015378308415
1.6326530612244898,0.2926995662406393
1.6734693877551021,0.2898935332514443
1.7142857142857142,0.2869812699930703
1.7551020408163265,0.28396191707907903
1.7959183673469388,0.2808345472209629
1.836734693877551,0.2775981710199862
1.8775510204081634,0.2742517484166829
1.9183673469387754,0.27079419462299525
1.9591836734693877,0.2672243927791612
2.0,0.2635411940293553
