region,mean_post,sd_post,mean_prior,sd_prior,ks_pvalue,updated
iAIp,0.07435688158295915,0.05322637115494743,0.07978845608028654,0.060281027498908714,1.7250202469476747e-7,1
iAIv,0.06309010581627206,0.051182818663412705,0.07978845608028654,0.060281027498908714,1.4902522843053316e-58,1
iRSPagl,0.08474251930786203,0.06287100802088443,0.07978845608028654,0.060281027498908714,0.0008324847375889136,1
iRSPd,0.08032551666991793,0.05964429215000805,0.07978845608028654,0.060281027498908714,0.23230155911130157,0
iRSPv,0.0808938792582075,0.060793536469570406,0.07978845608028654,0.060281027498908714,0.3428196403175684,0
iVISa,0.3543650389542137,0.1312726956637745,0.07978845608028654,0.060281027498908714,0.0,1
iVISrl,0.6207119700194873,0.05635608572260437,0.07978845608028654,0.060281027498908714,0.0,1
iTEa,0.3745730695555861,0.036787330995515066,0.07978845608028654,0.060281027498908714,0.0,1
iPERI,0.3080536685876047,0.06447275183120678,0.07978845608028654,0.060281027498908714,0.0,1
iECT,0.25023112022266436,0.028237480446351652,0.07978845608028654,0.060281027498908714,0.0,1
iMOB,0.0725628765666689,0.058274480119794574,0.07978845608028654,0.060281027498908714,2.8029004720878053e-14,1
iAON,0.0779268176479354,0.05863158492890776,0.07978845608028654,0.060281027498908714,0.008870205802872249,0
iTT,0.07832820554196794,0.06044123187782011,0.07978845608028654,0.060281027498908714,0.006251923713495586,0
iDP,0.08027270683640268,0.05975784558990809,0.07978845608028654,0.060281027498908714,0.01647666645609142,0
iPIR,0.07514326359815113,0.05753685375980749,0.07978845608028654,0.060281027498908714,0.0008260467448667743,1
iNLOT,0.08051670259100532,0.061462699528541026,0.07978845608028654,0.060281027498908714,0.539117886217824,0
iCOAp,0.0023069826328377596,0.0023549491104889494,0.07978845608028654,0.060281027498908714,0.0,1
iPAA,0.07900600310788317,0.06091432441957006,0.07978845608028654,0.060281027498908714,0.1583936248315891,0
iTR,0.02503891295904639,0.025362097814408662,0.07978845608028654,0.060281027498908714,0.0,1
iCA1,0.08086045806874231,0.05896980665872297,0.07978845608028654,0.060281027498908714,0.036762624194157247,0
iCA2,0.07881328875869403,0.06275266755780651,0.07978845608028654,0.060281027498908714,0.006530424084353461,0
iCA3,0.07993761619757282,0.05998858792439387,0.07978845608028654,0.060281027498908714,0.7439467219656475,0
iDG,0.08055344309794703,0.06060184461432685,0.07978845608028654,0.060281027498908714,0.415152088441438,0
iFC,0.08208405052657992,0.060501158784773544,0.07978845608028654,0.060281027498908714,0.036384137097007246,0
iIG,0.07953643365285938,0.061441268166915274,0.07978845608028654,0.060281027498908714,0.7093884453709715,0
iENTl,0.08723678073516479,0.06409908516660409,0.07978845608028654,0.060281027498908714,3.805161733864344e-9,1
iENTm,0.06950427526844172,0.053984601379360335,0.07978845608028654,0.060281027498908714,1.0181452691276872e-19,1
iPAR,0.0793462453974988,0.062437759133480625,0.07978845608028654,0.060281027498908714,0.06165875330910763,0
iPOST,0.07763647579809402,0.060360208311175445,0.07978845608028654,0.060281027498908714,0.0015632324273149082,0
iPRE,0.08012016660429482,0.060549777658660035,0.07978845608028654,0.060281027498908714,0.42684216831721067,0
iSUB,0.08166430288669148,0.06098703143029142,0.07978845608028654,0.060281027498908714,0.039609385017396304,0
iProS,0.08019692708219188,0.06084826255656798,0.07978845608028654,0.060281027498908714,0.8601610644025023,0
iHATA,0.08156603090437602,0.061272788961745,0.07978845608028654,0.060281027498908714,0.11920130423473459,0
iAPr,0.07882695547672865,0.05978592167681387,0.07978845608028654,0.060281027498908714,0.1718200740821455,0
iCLA,0.06779740400930502,0.05292906463233331,0.07978845608028654,0.060281027498908714,7.746681464038623e-30,1
iEP,0.04926192528972759,0.04376340408495967,0.07978845608028654,0.060281027498908714,3.9315617095958456e-201,1
iLA,0.02020175563922002,0.018797601821361642,0.07978845608028654,0.060281027498908714,0.0,1
iBLA,0.13799367446200916,0.005913933429489688,0.07978845608028654,0.060281027498908714,0.0,1
iBMA,0.37928695699420045,0.038527708103127604,0.07978845608028654,0.060281027498908714,0.0,1
iPA,0.005225411984096237,0.005218659976467988,0.07978845608028654,0.060281027498908714,0.0,1
iCP,0.0799381187119913,0.05936119033241166,0.07978845608028654,0.060281027498908714,0.338450507434381,0
iACB,0.02400138333074372,0.021512966537596875,0.07978845608028654,0.060281027498908714,0.0,1
iFS,0.07905197082453805,0.06004562781601447,0.07978845608028654,0.060281027498908714,0.8456587253610877,0
iOT,0.07985013396295727,0.059906114724008364,0.07978845608028654,0.060281027498908714,0.25547325869860715,0
iLS,0.07913586051556012,0.059246953269657655,0.07978845608028654,0.060281027498908714,0.5584654425936519,0
iSF,0.07963481787500841,0.0605921497609213,0.07978845608028654,0.060281027498908714,0.9660728282682153,0
iSH,0.0548652707235695,0.045110965998061844,0.07978845608028654,0.060281027498908714,6.604274178960106e-123,1
iBA,0.08087000719106827,0.06005831456841081,0.07978845608028654,0.060281027498908714,0.22695478861826848,0
iCEA,0.0013980341709386199,0.0013602588247397962,0.07978845608028654,0.060281027498908714,0.0,1
iIA,0.07605475089301461,0.059143641861725035,0.07978845608028654,0.060281027498908714,3.5026832643494775e-5,1
iMEA,0.06484698156243957,0.05263414369013468,0.07978845608028654,0.060281027498908714,1.0992367243647097e-39,1
iPALd,0.07911819272827005,0.06164030387369374,0.07978845608028654,0.060281027498908714,0.040669156748739936,0
iSI,0.0813782333565468,0.06138187670141752,0.07978845608028654,0.060281027498908714,0.23836334273697554,0
