index,μA,μB,diff,category
1,0.0022617040543513574,0.0034706230197539267,0.0012089189654025693,A only
2,0.07999704257262319,0.09273328954024454,0.01273624696762135,A only
3,0.010084498253996495,0.013196974336498898,0.0031124760825024037,A only
4,0.08053625224842881,0.09034922267709324,0.009812970428664428,A only
5,0.09468087198122985,0.10553359782979797,0.010852725848568126,A only
6,0.09092343293320064,0.10350343619710796,0.012580003263907319,A only
7,0.07955522335788544,0.09213733401599163,0.012582110658106188,A only
8,0.12799564222949109,0.13987400005810002,0.011878357828608938,A only
9,0.1297363800457926,0.14502622129330023,0.015289841247507624,A only
10,0.137482101668871,0.15140271945686878,0.013920617787997774,A only
11,0.428262984815232,0.4356012434952094,0.007338258679977394,both
12,0.10397390701905627,0.16012073577550404,0.05614682875644776,A only
13,0.11590357718834744,0.14318654522551225,0.027282968037164804,both
14,0.5773884063995759,0.6219005979038916,0.044512191504315735,both
15,0.10301582078286461,0.1139399068032846,0.010924086020419985,both
16,0.08584025690133607,0.09684991206705078,0.011009655165714713,both
17,0.48116115309738783,0.49979510210080336,0.01863394900341553,both
18,0.09089038797542068,0.10362768001811308,0.012737292042692402,both
19,0.09683012649225688,0.11340369627605251,0.016573569783795636,both
20,0.08350099349150403,0.09733376880467533,0.0138327753131713,both
21,0.08046563751588288,0.09124691054744431,0.010781273031561428,A only
22,0.08061265261519966,0.09168386848845725,0.011071215873257587,both
23,0.08030048888726966,0.09123930254765597,0.010938813660386307,A only
24,0.08265480726197047,0.09657981513851861,0.013925007876548143,both
25,0.10041959263269708,0.12236950784956216,0.021949915216865082,both
26,0.00913010174264834,0.012113782646840262,0.0029836809041919217,A only
27,0.0863003422374399,0.10066799476441143,0.01436765252697153,A only
28,0.004265357551220245,0.006783713462399319,0.002518355911179074,A only
29,0.07627939468535513,0.09634192679493311,0.02006253210957798,A only
30,0.011560862034026976,0.01727103992348045,0.005710177889453475,A only
31,0.03481284428107719,0.047827633265689624,0.013014788984612433,A only
32,0.008342392858418866,0.012250570481271462,0.003908177622852596,A only
33,0.015571307303194289,0.020846527128436168,0.0052752198252418794,A only
34,0.07435688158295915,0.10438825439235595,0.0300313728093968,both
35,0.06309010581627206,0.08127089030273593,0.018180784486463875,A only
36,0.08474251930786203,0.09986876863620259,0.015126249328340557,A only
37,0.08032551666991793,0.09106582250404846,0.010740305834130534,none
38,0.0808938792582075,0.09059811358272069,0.009704234324513186,none
39,0.3543650389542137,0.39062194189568167,0.036256902941467994,both
40,0.6207119700194873,0.6704990988250914,0.0497871288056041,both
41,0.3745730695555861,0.3973037697275012,0.022730700171915086,both
42,0.3080536685876047,0.4143657245498951,0.10631205596229043,both
43,0.25023112022266436,0.31887445229944006,0.0686433320767757,both
44,0.0725628765666689,0.0834160221403441,0.0108531455736752,none
45,0.0779268176479354,0.08816923157539526,0.010242413927459865,A only
46,0.07832820554196794,0.0897505431740481,0.011422337632080157,A only
47,0.08027270683640268,0.09040544173519142,0.010132734898788742,both
48,0.07514326359815113,0.08756170223419196,0.012418438636040835,A only
49,0.08051670259100532,0.09042623953552824,0.009909536944522915,none
50,0.0023069826328377596,0.0032353508611750463,0.0009283682283372867,A only
51,0.07900600310788317,0.08952032981241254,0.01051432670452937,A only
52,0.02503891295904639,0.0701951963405836,0.04515628338153721,both
53,0.08086045806874231,0.09096059979891585,0.01010014173017354,B only
54,0.07881328875869403,0.10609764531888158,0.027284356560187545,B only
55,0.07993761619757282,0.006785400730793225,-0.0731522154667796,B only
56,0.08055344309794703,0.0003006753300567374,-0.0802527677678903,B only
57,0.08208405052657992,0.12363862235488768,0.041554571828307754,B only
58,0.07953643365285938,0.10246223852074984,0.022925804867890462,A only
59,0.08723678073516479,0.12231456566593119,0.035077784930766395,both
60,0.06950427526844172,0.09624407699149942,0.026739801723057705,both
61,0.0793462453974988,0.09395727412293828,0.014611028725439484,none
62,0.07763647579809402,0.09628041901435205,0.018643943216258035,none
63,0.08012016660429482,0.09479560563073404,0.014675439026439224,none
64,0.08166430288669148,0.10802802921355538,0.0263637263268639,A only
65,0.08019692708219188,0.1039584993216935,0.02376157223950162,B only
66,0.08156603090437602,0.09282243018919074,0.011256399284814728,A only
67,0.07882695547672865,0.08756933178724048,0.008742376310511835,none
68,0.06779740400930502,0.08424278783306767,0.01644538382376265,A only
69,0.04926192528972759,0.07176083333358758,0.022498908043859997,A only
70,0.02020175563922002,0.03660883493914986,0.016407079299929843,both
71,0.13799367446200916,0.1708918072950841,0.03289813283307494,both
72,0.37928695699420045,0.5245682472588454,0.14528129026464498,A only
73,0.005225411984096237,0.00898885409327624,0.0037634421091800032,A only
74,0.0799381187119913,0.09126045775314935,0.01132233904115805,A only
75,0.02400138333074372,0.02873288975820232,0.004731506427458603,A only
76,0.07905197082453805,0.08943473226346553,0.010382761438927482,A only
77,0.07985013396295727,1.1168096783815507,1.0369595444185933,none
78,0.07913586051556012,0.09171094133213324,0.012575080816573117,none
79,0.07963481787500841,0.0913388633646685,0.011704045489660087,none
80,0.0548652707235695,0.1376458020442787,0.0827805313207092,A only
81,0.08087000719106827,0.0918358931240797,0.01096588593301144,none
82,0.0013980341709386199,0.0019003678444609587,0.0005023336735223388,A only
83,0.07605475089301461,0.09917863321168326,0.023123882318668645,A only
84,0.06484698156243957,0.07795774305073197,0.013110761488292405,A only
85,0.07911819272827005,0.09010007143605507,0.010981878707785026,none
86,0.0813782333565468,0.09331478114890046,0.01193654779235366,none
87,0.08160773901563506,0.09491631984123597,0.013308580825600907,A only
