index,μA,μB,diff,category
46,0.08645989418779595,-0.1000604867841641,-0.18652038097196005,A only
47,-0.1748035507042366,-0.21985202209596272,-0.04504847139172613,none
48,0.012663282569126865,-0.12011449684682995,-0.1327777794159568,A only
49,-0.1365147082094431,-0.2162971801371985,-0.07978247192775542,none
50,3.367913034826196,3.226556052303209,-0.141356982522987,A only
51,0.06969555523656559,0.06628042539231364,-0.003415129844251949,A only
52,1.2070881359358583,-0.5068947494411369,-1.7139828853769952,A only
53,-0.04190363505652733,-1.3046129704943397,-1.2627093354378123,B only
54,-0.07154747189510068,-2.3671737939816784,-2.295626322086578,B only
55,-0.017991077864040948,-0.11389335890715112,-0.09590228104311017,B only
56,-0.006218945565190399,2.7731219234409274,2.7793408690061177,B only
57,-0.07834961130279261,-3.623838515771639,-3.5454889044688462,none
58,-0.07893106530002622,-1.945674048345219,-1.866742983045193,none
59,-1.5482868115330124,-3.0885693355364263,-1.540282524003414,both
60,1.4369617824858179,-0.4533011528076332,-1.890262935293451,A only
61,-0.0552073869452189,-0.34614890373678553,-0.29094151679156666,none
62,-0.12001144396343712,-1.5451599738131552,-1.425148529849718,none
63,-0.05652407862754872,-0.9230110641344418,-0.8664869855068931,none
64,-0.13914278470014343,-2.4428978992435075,-2.303755114543364,none
65,-0.13480233261062913,-1.6266227548735117,-1.4918204222628826,none
66,-0.20037518689083844,-0.41843258686878443,-0.218057399977946,none
67,-0.03855728407937199,-0.1381605345321265,-0.09960325045275452,none
68,1.2912240051752908,1.0242462529498848,-0.266977752225406,A only
69,0.7731533234318609,0.2296014870393298,-0.5435518363925311,A only
70,0.24971614161971384,0.22194206703746544,-0.027774074582248398,A only
71,-1.6560077658118695,-1.736403551660607,-0.08039578584873741,A only
72,-1.656806404511531,-3.0830112620405834,-1.4262048575290525,A only
73,1.4248649063393266,1.1994310110595625,-0.2254338952797641,A only
74,0.03151125835241039,0.02829569945235183,-0.0032155589000585627,A only
75,1.1636247970233489,1.0068962307483906,-0.15672856627495824,A only
76,-0.16556353741218352,-0.03542359700525981,0.13013994040692373,none
77,-0.07698626351136574,-0.08255239359294615,-0.0055661300815804116,none
78,0.019196302184175184,-0.06338860531088435,-0.08258490749505953,none
79,-0.03389183776762145,-0.12259775491436241,-0.08870591714674096,none
80,1.371369185549367,-0.8573387879500534,-2.2287079734994206,A only
81,-0.13775777882560375,-0.1837165346891241,-0.045958755863520356,none
82,0.9372741565600994,0.7822015759562535,-0.15507258060384588,A only
83,-0.2488649228569318,-0.15513913710318747,0.09372578575374432,A only
84,0.3827350697330195,0.5173058653558366,0.13457079562281704,A only
85,-0.07692851371935833,-0.17914372299414622,-0.10221520927478789,none
86,-0.01477406383650531,-0.042699707330703496,-0.027925643494198186,none
87,-0.1053525190322241,-0.13175762377207484,-0.026405104739850735,none
88,-0.05208274775519673,-1.2525595291203915,-1.2004767813651946,none
89,-0.09229777236731489,-0.17392661488384256,-0.08162884251652767,none
90,-0.14093594448121496,-0.11411929006251048,0.026816654418704483,A only
91,-0.2029858856877798,-0.15475406152600488,0.04823182416177493,none
92,-0.15291366613584864,-0.13199529733306312,0.020918368802785525,none
93,-0.12716376906004623,-0.13092109228736024,-0.003757323227314008,none
94,-0.11932790762319045,-0.12621839997818174,-0.006890492354991284,none
95,-0.19160922930987226,-0.1817717238059689,0.00983750550390336,none
96,-0.10496745160867925,-0.07260380098110908,0.03236365062757017,none
97,-0.09299357280511981,-0.0546862389749567,0.03830733383016312,none
