gene,r mean,r variance,pval mean,pval variance,portion
Plpp3,0.1686435537359748,0.004206843636932076,0.15043867249031206,0.08677484147397918,0.0
Plpp4,-0.06257070102177503,0.0034758681077302453,0.5424009202975841,0.0874094011384601,0.0
Plpp5,-0.17498711822867924,0.002077781994092932,0.09380559176026065,0.008565030876505167,0.0
Plpp6,-0.014531021800277608,0.006196323396307449,0.556616378143965,0.07598643227438322,0.0
Plpp7,0.0799258148226259,0.0025461947897810183,0.45471531976460755,0.09042469752766966,0.0
Plppr1,-0.03598391300247911,0.0033139913184930575,0.630928186966264,0.06390909977047227,0.0
Plppr2,-0.20061518391828584,0.003491993871726843,0.07503595185674791,0.01918531332820345,0.0
Plppr3,0.2158673158946077,0.0016381110381365027,0.031972446509393675,0.000640524948216909,0.0
Plppr4,-0.1581200811911077,0.00450146668390771,0.16886578324062856,0.05534484733240855,0.0
Plppr5,0.19834541868561545,0.002310767477046933,0.05402585703736122,0.0015378660762962093,0.0
Pls1,0.22426130761153576,0.002969750907547149,0.03719727231710075,0.0027719014459414533,0.0
Pls3,-0.046899013313997526,0.003900220180634564,0.5046755900562062,0.045023487371460925,0.0
Plscr1,-0.20593342558248667,0.0024052056147513216,0.04990846941546827,0.004129295711967915,0.0
Plscr2,-0.1449366806475031,0.0023414577431520377,0.17223359287000653,0.03336577083576223,0.0
Plscr3,0.01563874509249777,0.0006137140887147215,0.8215489498920767,0.022930115877471596,0.0
Plscr4,-0.08025177261963531,0.005194959180368598,0.4753105361740122,0.12121189300864381,0.0
Plscr5,-0.24742763596169426,0.00227997068753704,0.017049235480959254,0.0005101322795439049,0.0
Pltp,-0.06110052550698007,0.0021731946385563734,0.5364676626534854,0.07675667314585069,0.0
Plvap,-0.19694474843423412,0.0030096016764142143,0.06416967031551883,0.004718476639536247,0.0
Plxdc1,0.020086218959713558,0.0010512894719554731,0.7449290358395869,0.02452531589069141,0.0
Plxdc2,0.22639022765237976,0.00238090797805245,0.028291617776658125,0.0006737252977196091,0.0
Plxna1,0.0783133389064938,0.001882169998942362,0.4518892179373609,0.053514478207457,0.0
Plxna2,-0.2574276305285911,0.0039586651321660195,0.021430866871025352,0.0011042810486038878,0.0
Plxna3,0.15494930369861876,0.002768215039971377,0.1500028688726774,0.019478288710424223,0.0
Plxna4,0.09260184899578364,0.0033208886271727063,0.38199738881961026,0.07537936962829893,0.0
Plxnb1,-0.002046530170460951,0.005799213023116364,0.5194908104260365,0.051042353475688335,0.0
Plxnb2,0.07792422764684268,0.0028726245256486573,0.47408699235456025,0.09389288280337911,0.0
Plxnb3,-0.1232523412016594,0.004801852973875741,0.289893125674376,0.07946079163205025,0.0
Plxnc1,0.03218841890847025,0.004727997985810742,0.5238866978577261,0.057274916385845066,0.0
Plxnd1,-0.1748394590044936,0.0021161288757385213,0.08913927458978267,0.004689191765196516,0.0
Pm20d1,-0.22135048236346866,0.0019273124829277167,0.029781177305090712,0.0010088323002488623,0.0
Pm20d2,-0.22757672895150244,0.0016149761499521316,0.02591360971297354,0.0010767037876805521,0.0
Pmaip1,-0.20569056830950597,0.0015172149899345773,0.040530293859644254,0.0011060553871011158,0.0
Pmch,-0.14821903391859365,0.0025126974340195854,0.16622698776284017,0.03334782144913831,0.0
Pmel,-0.22158486665915644,0.002117448605487763,0.034937189099408995,0.002555652733878322,0.0
Pmepa1,-0.22123830729371888,0.0017728032944559899,0.030600317936051342,0.0012526444218591045,0.0
Pmf1,-0.26393393809789223,0.001410902774923468,0.00850558023400034,0.00011776974234509867,0.0
Pmfbp1,-0.14140232178529166,0.004045110493215371,0.2154035674191339,0.05236589079192716,0.0
Pmis2,-0.23761090378930474,0.002395569474394847,0.02560926332553342,0.0015029689287095849,0.0
Pml,-0.15473338881518664,0.002463820492558796,0.14502450165949549,0.02328149376984744,0.0
Pmm2,-0.040164269080741256,0.0015441713037316566,0.6444730642179926,0.04541634920781395,0.0
Pmp2,-0.268204607744254,0.0009656763027326607,0.006467833343255467,5.43959302326224e-5,0.0
Pmp22,-0.04702369525584253,0.0017874686422223443,0.57243285282171,0.04085042376373135,0.0
Pmpca,0.031063516462244617,0.0012739834014337322,0.7002356659348188,0.037400267202961815,0.0
Pmpcb,0.19977778007243302,0.0025750206129972544,0.0544896690843321,0.001808889449250882,0.0
Pms1,-0.14977027382645494,0.0012561845810334068,0.13617391152023187,0.008533010962281063,0.0
Pms2,-0.19896871786370288,0.002331342753076905,0.052589844039801326,0.0022819578125702726,0.0
Pmvk,0.004640584077553998,0.0012740928414542328,0.7637683886371033,0.02192067211987815,0.0
Pnck,0.006506509919478698,0.002342097749725236,0.7330209412833564,0.05955857075771055,0.0
Pnisr,0.3164178317274925,0.0034110445280663474,0.004491723321402987,0.00010711675477996091,0.0
Pnkd,0.25280293071287085,0.00521353965825286,0.021663762081505965,0.0008018387639997294,0.0
Pnkp,-0.01706511884238463,0.002383823887926091,0.6749488369440553,0.042903887027880984,0.0
Pnldc1,-0.15712752926152979,0.0008205270713011994,0.1101907665397726,0.004369171852541983,0.0
Pnliprp1,-0.1766491806144777,0.002684991730745963,0.09128707173652276,0.00413984832281564,0.0
Pnliprp2,-0.1792989871096228,0.0019697258589877168,0.083738008811671,0.007468353543964162,0.0
Pnma1,-0.1483753283634349,0.0022500141206827236,0.15827039762345035,0.02112419995243015,0.0
Pnma2,-0.17625329062097767,0.0019342004368823225,0.08876924121502489,0.008092181620041557,0.0
Pnma3,0.07498196783628033,0.0027410558925995082,0.4328480054907516,0.05873370862281149,0.0
Pnma5,-0.20815339736527533,0.0015992529992219695,0.03988161853178603,0.0011568423383121397,0.0
Pnmal1,0.05739166522303794,0.003663971037874889,0.4817744966809877,0.05518814927763709,0.0
Pnmal2,0.0741707168631549,0.002246590212078938,0.48428677717663476,0.06729976489193877,0.0
Pnmt,-0.13785700367290324,0.0017984821927860828,0.1805613360668149,0.01758780529767881,0.0
Pnn,0.18261057837379888,0.0017514461860812618,0.07769941516831733,0.008241313929192468,0.0
Pno1,0.030082667972367538,0.002477010636449383,0.6874887358618166,0.07216133867188929,0.0
Pnoc,-0.13650768404493757,0.0020289428078924727,0.18640007976912573,0.0145607960466259,0.0
Pnp,0.005173256916460632,0.0054271113346569715,0.609080636606439,0.09760478244626908,0.0
Pnpla1,-0.23401655440204366,0.001456121710924154,0.019821834577429972,0.00047505930391186546,0.0
Pnpla2,-0.09976643945369298,0.0033325763048881697,0.3624941740046185,0.07689657419364673,0.0
Pnpla3,0.13365182988077032,0.003196536565793093,0.2176085619074492,0.02287269149149101,0.0
Pnpla5,-0.1555885578937383,0.0028970772398158795,0.1508146669412683,0.02416738918814248,0.0
Pnpla6,0.09225579114192128,0.00368671793331303,0.4065527778845192,0.08891569732953235,0.0
Pnpla7,-0.08574598787722021,0.004010079800277568,0.4520112949053507,0.1031285261073596,0.0
Pnpla8,0.19124900414921664,0.003412666968121784,0.07602154706211303,0.009714090598026269,0.0
Pnpo,0.0617613172562501,0.005110568931853341,0.4847790581162571,0.09685197097680226,0.0
Pnpt1,-0.12317875288043127,0.004327385814932822,0.2825219627037378,0.06586073463609118,0.0
Pnrc1,0.20220939227083137,0.004097140073266068,0.0808012714128885,0.015628116775710174,0.0
Pnrc2,0.0348390521218995,0.0015657313323078938,0.7136083459534961,0.06930015030584939,0.0
Poc1a,-0.1067944908014851,0.002955234194907489,0.32473372408990453,0.06789004255548953,0.0
Poc1b,-0.204076892977226,0.0038387829475653463,0.0681788157468746,0.007856085778393416,0.0
Poc5,0.02563091466834309,0.0017522592035784294,0.7139822858622922,0.05339918014661574,0.0
Podnl1,-0.30222110317387546,0.001874197232923713,0.0026545161037729746,1.4744168457288822e-5,0.0
Podxl,-0.16986499194041177,0.003153180841814382,0.11614034398986299,0.012391812272671656,0.0
Podxl2,0.26954266349712797,0.0019543647019828764,0.007462237659390055,7.526938661230501e-5,0.0
Pof1b,-0.21940076972776423,0.004997722714883599,0.05950056350266306,0.006715789998429754,0.0
Pofut1,0.052156470090058096,0.002060825925473478,0.5848528760832231,0.07448608474110534,0.0
Pofut2,-0.09789291898767688,0.006985812258509751,0.4158197508859686,0.08646156211381079,0.0
Pogk,-0.0057699929422198315,0.0021902630303344754,0.7446191877660426,0.05209500582252426,0.0
Poglut1,0.06751825385125715,0.001663559788466394,0.5124365805948361,0.06152704387261032,0.0
Poglut2,-0.08586920635635337,0.00429143411851623,0.45380600606370736,0.07689405260064298,0.0
Poglut3,-0.25518403673150114,0.0015290525618638468,0.011334271799126347,0.0001531391115082164,0.0
Pogz,-0.03732212026895481,0.0018455173913251963,0.7016653208923179,0.07878666609907539,0.0
