gene,r
Vmn1r230,-0.44178534682276804
Ncam1,0.45318038418473433
Btaf1,-0.458001890334615
Dnajc2,-0.4696429141271873
Ms4a4c,-0.4767555661830825
Defa17,-0.45928293934314013
Wdr38,-0.44491471646099934
Gbf1,0.4844130372216208
Lsm12,0.42936341253089877
Dmrta2,-0.4473587085970286
Slc22a1,-0.4486493011666987
Tppp3,0.43828437960782846
Pou3f4,-0.42798139242188743
Col23a1,-0.45892177739485984
Arsb,-0.4388605322305966
Pilrb2,-0.43519466643895827
Cisd1,0.4379568052300161
Cdh16,-0.4356231435629629
Cd7,-0.4658332231606272
Hyal1,-0.4615214987755835
Rpusd3,-0.43181617662763927
Mmgt2,-0.4264533187566882
Ptprcap,-0.4270849708030656
Serpinb3c,-0.43425595157025215
Lair1,-0.4513730185347736
Gm6570,0.4414047645210682
2510039O18Rik,-0.48110363288447155
Ssmem1,-0.43298193634171905
Eaf2,-0.4281688837502187
Pdilt,-0.49965810464856325
Zfp365,-0.46190897666130853
Vmn2r58,-0.4253088158087751
Pzp,-0.5137169566993925
Dnase2b,-0.44752559063656755
Riiad1,-0.446240202874753
Irak1bp1,-0.4349651454681862
Lhcgr,-0.46318528047978585
Mep1a,-0.45642618894560266
Ttll10,-0.43064296747765773
Gm29986,-0.42946801487349806
Snx2,0.4384977951910432
Ube2z,0.46423111518708055
Tnfrsf18,-0.45320265834811113
Ccdc154,-0.4531097865072431
Asrgl1,0.46602041465029204
Klf11,-0.43811960162187397
Tmed4,0.447851753595098
Myo1g,-0.4283938588313306
Coq8a,-0.43236048396708016
Styx,-0.43930264571681515
Vmn1r24,-0.4364788301036867
Cldn23,-0.43923773851576653
Mansc4,-0.42759676834164456
Brdt,-0.44004747506734765
Tmpo,0.4260105899954888
Slc7a7,-0.4405751755727542
Cabp4,-0.44615594043247375
H3f4,-0.4342110009397372
Homer3,-0.4246674438266172
Tas2r122,-0.42620219347892124
Pramel25,-0.4298858465037732
Rnaset2a,-0.5285211173321116
Pdlim7,-0.4377827579008741
Adcy10,-0.4495764458139627
Taf5,-0.427217278234236
Pld2,-0.4276477761794523
Acta1,-0.44677464736880335
Huwe1,0.43783302381235273
Ik,0.4613075071706263
Usp3,-0.42382384388978006
Olfr1037,-0.42919688721107097
Rbm22,-0.4302989738554088
Oxr1,0.4301919739461374
Hnrnpm,0.47535894470032275
She,-0.4388580898695788
Olfr54,-0.44929691177597086
Snx21,0.4238728525542442
Tulp4,0.4503858060438837
Olfr272,-0.4471090739150534
Moxd1,-0.4288312583077665
Apoc4,-0.43300952813695903
Gne,0.4297150640714483
Rab2b,-0.456518179127578
Kbtbd13,-0.4848176353683888
Rpl4,0.46630341447836215
Olfr1107,-0.43401845589705607
Olfr1179,-0.4377518573013288
Tbcd,0.4459275000077824
Manf,0.4526506332346628
Nmi,-0.44169057307898146
Prl7c1,-0.42547783607530926
Serpinc1,-0.43189538965284135
1700001C19Rik,-0.4394846795438444
Sall2,0.4428493610125015
Sctr,-0.4244337056193527
Fam78a,-0.4424321090012148
Gm9881,-0.4438256565472491
Shkbp1,-0.4313843977597792
Rad21l,-0.42878962424207734
Vmn1r78,-0.45070323778819815
Opn5,-0.44571907468395
Akt2,-0.4643888728856854
Enthd1,-0.45503383097986866
Hprt,0.5082421004145531
Naca,0.4499342439604522
Mblac1,-0.4461049830626782
Gm2696,-0.45056294779210543
Eras,-0.42775433917837
Trim80,-0.4793345633778151
Lrpprc,0.5117763120422043
Smpdl3a,-0.4408029721896569
Atoh7,-0.4393000712208568
Sra1,-0.4744653320922781
Dclk1,-0.4407511681353261
Iqcf6,-0.44573264771937327
Samt2,-0.42496488550843925
Fam168a,0.45170559156558027
Tmem106c,0.4823988285666501
Pramel22,-0.47999426647980037
Sptan1,0.42860309865576995
Txk,-0.42915028537544214
Lpar3,-0.45665527336119105
Etd,-0.433740153098518
Cox7b2,-0.44990360448222244
Ocel1,-0.42622077131176844
Hyou1,0.4536134082392386
Asic5,-0.4285990727479723
Olfr874,-0.4288951121822551
Olfr1225,-0.43483318629336504
Prr12,-0.42534405584824186
Cbfb,-0.43655423640451874
Cym,-0.4240619154127114
Pou5f1,-0.4272775586592593
C4a,-0.4783111444921883
Pdlim4,-0.4321990865198721
Epor,-0.4295530966416604
Gm38525,-0.4905992561392673
Susd5,-0.45193459376693584
Slc22a3,-0.43580979148708593
Pomgnt2,0.4502285750847713
Cxcr3,-0.42439034052670443
Psme4,-0.44541642018101235
Olfr133,-0.43575907477739734
Efhc1,-0.4315388052865078
Nipsnap1,0.43545248195842773
Cdc123,0.43318214296989144
Leap2,-0.44684594739999806
Ankar,-0.4250408350745126
Arsi,-0.44051823281150515
Klrc1,-0.44475583692574033
Crhbp,-0.4399629610865
Ccdc92,0.4484520480770225
Gm15262,-0.43499972396556275
Acsm1,-0.4382988200887634
2310002L09Rik,-0.4402213743858958
Aldh3b3,-0.4502676665957051
Hadha,0.4379296724170678
Sec14l2,-0.42869885461953056
Dsg1c,-0.4292561023126695
Cep89,-0.42907337019767783
Rfx6,-0.4378130431577484
Serhl,-0.4517305016626981
Zmym1,-0.42911717669759414
Tmem273,-0.42764092558936745
Enpp1,-0.4299768914784968
Fxyd3,-0.45444874529793505
Gm1141,-0.44915923512574013
Cbr3,-0.46092031872129136
Abi3bp,-0.43713352932999466
D3Ertd751e,-0.44722768729005097
Epha2,-0.4724144005558438
Rad51,-0.4824638049371338
Rnf2,-0.42963929555022246
Hint2,0.4731886035930084
Olfr197,-0.47377352072912526
Slc38a5,-0.4289600119003478
Oosp3,-0.45346607680291273
Olfr1301,-0.4538856135552837
Cma2,-0.43761475287574214
Heyl,-0.42677919819256244
H2-M10.6,-0.42644146592856624
Pom121l12,-0.4281017118850567
Tlr13,-0.45235137721098834
Katnal1,0.43870627353720154
Olfr715,-0.44783190373350196
Galnt1,0.43021045584433487
Olfr654,-0.44175963318176786
Stab2,-0.44136613648433975
Mettl24,-0.4263279369614065
Ism1,-0.4363573493221241
Dgkb,-0.4642824750651977
Kdelr2,0.4514794599629272
Hif3a,-0.46701810133211463
Fuca1,0.436642646096689
Olfr1045,-0.4619930397139443
Chil5,-0.4620253966518257
Prr23a3,-0.4506621541718612
Agmo,-0.4664094349311632
Mgp,-0.4514778208389626
Cldn34a,-0.4734838748145471
Gpa33,-0.42798802096614424
Mfap5,-0.43247898701365245
Rhox2f,-0.4404359942836878
BC028528,-0.43710151859934304
Exoc3l2,-0.44408344060957494
Plekha2,-0.47905653102983026
Rab44,-0.44523104195603963
Agr3,-0.43122326642602987
Krtap13-1,-0.4360927552716223
Pramel30,-0.4507111206604823
Tslp,-0.47425801897068676
Chst14,-0.5298657900510817
Rfpl4,-0.4289352832925542
Qrich2,-0.42521972329102586
Echdc3,-0.4412912339957621
Art2b,-0.43074964959700246
Chia1,-0.4408422219611969
Immp2l,-0.4342390969328236
Esp23,-0.436856134200556
Astl,-0.4433871307959877
Gprasp2,0.5217889705434646
Yipf7,-0.4901284004829195
Gm30083,-0.4771117874981667
Tnpo2,0.43539180368193053
Plcl1,0.4594242827675046
Egfl8,-0.4246827906643997
Rad21,-0.4366557235560928
Uqcrq,0.4381766452902687
Vmn1r192,-0.44984134292967426
Atp6ap1,0.4344204740587988
Vmn1r88,-0.43801409192897195
Arhgdib,-0.4345444853436226
Ccpg1,0.44194855289508284
Defa34,-0.4285485415852162
Klk14,-0.42405369193275916
Eif4h,0.45543029937571056
Chd6,0.4671991113286684
Apoc2,-0.4328322238028369
Pdcd7,0.4402134555330942
Spata31d1b,-0.4312357305285457
Rtel1,-0.45672843767011706
S100a4,-0.425890410349236
Spef1l,-0.46955858352395313
Tmem248,0.48901250773818844
Mc4r,-0.42734718939569094
Col9a1,-0.43714269140240003
Vmn2r118,-0.4393498647545212
Ift22,0.44936466735698455
Satl1,-0.473172448019059
Vwa3b,-0.45109681486116454
Fam240b,-0.4284788751213863
Cmbl,-0.4323092694268129
Gm3642,-0.45732755767207
Olfr1394,-0.4324179006775464
Fyb2,-0.4389602626490248
Mndal,-0.44849763811050297
Ints7,-0.43218535362302796
Ankrd53,-0.4353468122350241
Fcgr4,-0.4414201485465303
Umod,-0.44388758434824055
Calr,0.4616902637126353
Bcl2l10,-0.4306927732181279
Pax8,-0.4330412689336616
Trpm5,-0.48571963919960726
Zbp1,-0.4444042842332453
Mastl,-0.4265051134775886
Adam20,-0.4379348547002031
Vpreb1,-0.4446840794097635
Acsm4,-0.4474004674516318
Gm14743,-0.4247123525012112
Tmem179,0.49125845370496746
Marchf4,-0.4558032579620104
Sptlc3,-0.46535516126378573
Olfr517,-0.4454056248771725
Rps6kb2,-0.4287034485745734
Atp6v1b2,0.4815435457495393
Pdzk1,-0.47354935746146887
Gm3095,-0.48659630592010994
Cd52,-0.42523921707060264
Lrrfip1,0.4454109974815311
Ces2a,-0.4267882243425424
Ggta1,-0.4318380041578255
Adam7,-0.4376843244286146
Cct4,0.4658467437241399
Cc2d2a,-0.42961536586781734
Zfp978,-0.4664327601523701
Tmem79,-0.425838914447617
Ets1,-0.44239680614657784
Ceacam20,-0.45258760974893975
Mpped2,-0.4410597249929773
Skint6,-0.42411611862263254
Gm281,-0.42467506901690893
Prss48,-0.42375928882882086
Vmn1r227,-0.43219168686647425
Cav1,-0.4389279915916913
Vav1,-0.42371767306730423
Dnah3,-0.4316563031835987
Tgif2,-0.4369472272508043
Abi3,-0.42857657127715015
Ugt2b36,-0.43164440156014827
Dctpp1,-0.4421994147190353
Trp63,-0.4564897946666283
Cacnb2,0.4406458479669579
Prss57,-0.44003385467785927
Cct5,0.46410834254183353
Ulk1,0.5060174742258239
Stambp,-0.45099796894681776
Treml2,-0.4331134028469833
Zfp341,-0.4395800242038611
Ceacam18,-0.42828738058003235
Cer1,-0.42983680437758304
Psmg4,-0.4613740449202203
Entpd1,-0.4305076372787369
Riok2,-0.46244807452676073
Il17rc,-0.4920305437659592
Ccdc50,0.4277614300592959
Gm16405,-0.4277685618882959
Fgf12,0.46429239575808656
Gm4846,-0.43404601035929247
Lilr4b,-0.43417510861920666
Dcp1a,-0.4648104839661552
Ankrd63,-0.4298623374321355
Lhx4,-0.4627396961599661
Dok1,-0.47934378558251167
Cplx3,-0.44052636727725114
Usp9y,-0.4467734302355771
Slc30a3,-0.433321397736274
Spocd1,-0.4414168931960836
Ccdc60,-0.4258023527968832
Col13a1,-0.44222353509145423
Emilin3,-0.4312746060322209
Stk10,-0.42536498175787857
Sell,-0.42972065285878897
4933412E24Rik,-0.4331346451729912
Igtp,-0.4257248313395788
Zan,-0.4693587324790917
1700049E17Rik1,-0.44257730214244556
Trmt11,-0.43479980178968286
Cysltr2,-0.46141997970193427
Prrx1,-0.43658689503907466
Usp17le,-0.4320877386851806
Sdha,0.4527845007263847
Tmem247,-0.424281159690176
Grhpr,0.4361803656354215
Csrp3,-0.4361052068656015
Ndufb4,0.4292593800217456
Scgb2b10,-0.42602053754945
Fut1,-0.43120736032866264
Tmco1,0.43813580914193817
Cdkn2aip,-0.446678586140048
Ces2g,-0.47376009963521293
Crygb,-0.4302724396014533
E330021D16Rik,-0.42540122544401143
Olfr729,-0.45094853588630335
Dpysl2,0.43750960306096015
Rsbn1l,-0.46554937267927166
Pi4k2b,-0.43910607025506104
Rgn,-0.46746164255926564
Gkn2,-0.46299375367670753
Fsd2,-0.46786096301962526
Snx27,0.45184241943758585
Casp8,-0.430256244059367
Tm2d2,0.46325057474682335
Krt90,-0.42713904656857
Tmem208,0.4390947349223141
S100a10,-0.43132468036871663
Gm46900,-0.43839621835268977
Arl2bp,0.475058813482172
Rhox9,-0.4575888225381791
Rbm38,-0.4272089482223245
Krt88,-0.4606120452389536
Lax1,-0.44928248027112
Cks2,-0.42490640618405184
Nccrp1,-0.4432025621006783
Twist1,-0.43390446062461785
Ddit4l,-0.456882997086326
Kng1,-0.43506892945285547
Pcsk9,-0.4595336499144172
Ltf,-0.45337326100178293
Nlrp6,-0.4472116232299008
Hp1bp3,0.46994468824700486
Ccdc137,-0.4381913652257569
Mbl1,-0.42785825520040416
Dynlt5,-0.4430643742770274
Atcay,0.44999098947348165
Rbx1,0.4594800696822709
Dusp9,-0.42846093248079975
Morc1,-0.43165828175099547
Tg,-0.42856358886651313
Knl1,-0.4281023554312031
Khdrbs1,0.46314740162408863
Csgalnact2,-0.4379173497169163
Col5a2,-0.4470788976999223
Lpl,-0.43237159754795473
Olfr382,-0.4387903390417185
Cldn24,-0.4377649706299399
Snx32,0.43530308699791126
4930544G11Rik,-0.4312161722878111
Tcaf1,0.44683118814792255
Zfy2,-0.44377804361916595
Fam170a,-0.4462704522160504
Olfr860,-0.4533702581463268
Proz,-0.45157164371292874
Dppa1,-0.4383871239306252
Gm960,-0.43316367126413835
Olfr954,-0.4357361568208909
G6pc3,0.47266604203627377
Zfp579,-0.4266203004209624
Acmsd,-0.46004748467488804
Tfdp1,0.42809353228255065
Erlec1,0.45639899693852976
Prdx2,0.45834958317953
Hectd4,0.4523279511481936
Mfsd8,-0.4459551986950453
Drosha,0.4564092092478437
Arl11,-0.4338270973859992
Samt1,-0.4294302134364264
Tsen2,-0.43255169927608533
Duox2,-0.47321251133775866
Olfr522,-0.4393579765907429
Relb,-0.42480238961056893
Spink12,-0.4589672115805869
Btla,-0.42786674932269864
Atp5j2,0.48142740489617153
R3hcc1,-0.46368204362360416
Ptx4,-0.44636888310309153
Pramel18,-0.4243198104416988
Myl6b,0.486927035261633
Prorsd1,-0.4268239250269514
Ceacam14,-0.42573628715235595
Klk1b1,-0.431343177687064
Dennd2c,-0.4336314655550489
Elobl,-0.43168157186707934
Hipk4,-0.42786203524316785
Olfr905,-0.44000842171408466
Zfp503,-0.4483917583498555
Hhipl2,-0.4297381359145598
Lacc1,-0.4352550113790478
Serf1,-0.43895747455062656
Plekhg3,-0.44950909693573876
Gm32611,-0.45301668506775583
Olfr700,-0.43544485557925555
Mical1,-0.4290033586560339
Slc45a2,-0.4457762150265623
Sbpl,-0.4657395141070709
Pgk1,0.4265891674556312
Pfn4,-0.4446242724886056
Ltbp3,0.4590686420574817
Ido1,-0.43265340004441794
Txnl1,0.4368925123740978
3110082I17Rik,-0.4556214436399458
Rad54l,-0.4418586655320277
Fam120b,0.48581686241875494
Padi3,-0.43268990107476196
Adh6b,-0.4369133775642053
Tbc1d8b,-0.4780831710244937
Csrnp1,-0.4719703680980357
Eml3,-0.44323877087993524
Nkain1,0.48413171422535234
Josd2,0.4508008773196946
Mbl2,-0.45315890922918306
Cbx2,-0.4406647512441059
Crisp2,-0.43293490729088296
Rnf222,-0.42439072712240755
Kdelr1,0.42549984584002243
Ppp1r14d,-0.45829797344649004
Gm34521,-0.4386808497126703
Scimp,-0.4613962166231621
Esp15,-0.4262073426460897
Enpp3,-0.4480994166826346
Wwc2,-0.4470804725944767
Kif19a,-0.43319447608485334
Actr1a,0.4545629042682566
Lst1,-0.42408879316662845
Prrt4,-0.4272473407941505
Skint7,-0.43850155677725955
Marveld3,-0.44142009888794537
Zfp473,-0.425368578783007
Lonrf2,0.4639156973888273
Ncl,0.43059726231907525
Olfr237,-0.42524916627978476
Hnrnpul2,0.4863807763982106
Crygc,-0.4547527937794318
Rtn4rl2,-0.43628363016275373
Vmn1r13,-0.4371768691939285
Ckm,-0.4478836893108733
Nsfl1c,0.4625588421066418
Olfr743,-0.4274600101109044
Btf3-ps15,-0.4341968658782726
Btbd35f1,-0.44508947649037267
Ugt1a8,-0.42970510551055496
C8g,-0.46906749683168003
Ceacam9,-0.4537013300547257
Cks1b,-0.43073210554414837
Ccdc146,-0.43303713337787597
Cmtm2a,-0.4434744786225137
Cdcp2,-0.47529221415770967
Rdh8,-0.43934627614419475
Bsnd,-0.42605000109687674
Hsp90ab1,0.44308167883041927
Fut4,-0.442016220645861
Gpr31b,-0.4466910512696688
Adra1a,-0.43687346533604393
Thnsl2,-0.4302402533537491
Apoe,0.4478808635328662
Zfp280d,-0.49036955031630025
Rgs13,-0.4495154776837525
Gpr37,0.44502917461825836
Ly6g5c,-0.44382339779287233
Anxa13,-0.4437708404478155
Ceacam1,-0.44666834991872706
Col6a5,-0.4245144965727307
Tpsb2,-0.4490957310280206
Vmn2r113,-0.4413337927969675
Slc2a5,-0.43948134770279995
Zfp352,-0.42937235202245655
Cd151,-0.42742951855981753
Cd200r1,-0.43959982877940124
Atxn7l3,0.4279594544739878
Kcnmb4,-0.44434087023042224
Wfdc13,-0.42676722134515727
E030018B13Rik,-0.42556370453802644
Impg1,-0.436276744295242
Dcakd,-0.4285833067441457
Dcx,-0.4381812422770359
Apol10a,-0.4575559786717147
Retnlg,-0.43458559401041075
Olfr1132,-0.4304879714885577
Dzip1,0.480887310041807
Gpr152,-0.42808920854634097
Pramel46,-0.4375880424860665
Msx1,-0.4313986417267881
Tas2r109,-0.4719132447250669
Cdx2,-0.44046793739616197
Pip4k2c,-0.42855816891933124
Artn,-0.4279167991231325
Thbs2,-0.4634675932638677
Vmn1r113,-0.47228991922677765
Gm10840,-0.4759192953962662
Plk1,-0.43315736279339395
Angpt2,-0.44663013053757883
Slc7a9,-0.42863477765154107
Cyp3a41a,-0.4519923430032906
Ndufb7,0.45709359159014806
Stard6,-0.4410498944704009
Pdlim3,-0.493144036926769
Fam124b,-0.42372566471376344
Zscan4b,-0.4292099420509517
Dsn1,-0.43674231581890577
Qrfprl,-0.42889641499420905
Morn1,-0.439276157840622
Gabra6,-0.45030113112761094
Calu,0.4263115718313774
Kcnq1,-0.4352816191810186
Gm17027,-0.4799802583096906
Fam81b,-0.4357885386057711
Tssk3,-0.4342339913480179
Pramel19,-0.4781496683254348
Tcea1,0.44569152567653947
Prss59,-0.43628230820198594
Slc6a11,0.4262805508764262
Zscan30,-0.4478310849496929
Trpm1,-0.49060559897755684
Cd4,-0.4473646987101537
Krt18,-0.42836394620675894
Olfr1080,-0.4538975454053604
Oas1d,-0.42601619420038467
Kcna7,-0.4376709617448079
Pomt2,-0.4298678523946651
Fzr1,0.42753439430976803
Prodh,-0.44617833750928276
Magea10,-0.42713725562046556
Gpx4,0.4494491605988266
Lcn2,-0.42620832466486813
Pbp2,-0.4271171052670375
Casq1,-0.42569877487249597
Sult1b1,-0.44404434831886824
Nrn1l,-0.42850540569148066
Stil,-0.44687036580137746
4933400A11Rik,-0.46831272120529105
Trim7,-0.4301700221149335
Cfap54,-0.4381861786529395
Olfr5,-0.4473878645359029
Prpf3,-0.48626082960252637
Alox5,-0.43190932563348455
Atp1b3,0.4607768604931515
Slc22a20,-0.4290236420358296
Ccdc152,-0.4407862025414544
Tap1,-0.42581834789009926
Tsks,-0.4291015431920414
Pcdha8,-0.42608280089258144
1700034E13Rik,-0.4325305018613894
Vmn1r232,-0.43675210158985783
Zfp646,-0.45977853653092465
Txndc15,0.485839862295409
Plbd2,0.4578327448515286
Prr3,-0.4446338730000013
Akr1c18,-0.43319830633415346
Plp1,0.466939625613169
Gh,-0.42899006366167264
Olfr509,-0.4401408729731593
Swap70,-0.43098247917555466
Npas1,-0.427638328089649
Cops6,0.4260233784304491
Rbm24,-0.4428464370374613
Sult2b1,-0.4458578277409218
Flcn,0.46867030888372124
Klf4,-0.4310685226793698
Gm51595,-0.4945855650542071
Otoa,-0.4357402870275782
Cdk5rap1,-0.4470616716902894
Setd6,-0.43921911795693214
Olfr1034,-0.4269179392466986
Exoc6b,0.4885468244574323
Tex35,-0.44914701770291426
Vmn2r18,-0.42804609722133447
Krt17,-0.44339002205319594
F830045P16Rik,-0.4292674530531764
Prl3c1,-0.4250324619762388
Tnfrsf25,-0.43521310461257934
Raet1e,-0.4311584171174758
Slc4a1,-0.43454721602556934
Neurl1b,-0.43792284004457205
Cort,-0.5070519807567991
Theg,-0.4392981072646603
Pik3r4,0.43634284513562177
Srl,-0.4299143989527433
Gm52451,-0.426011389005365
Nap1l3,0.45139650613817883
Spanxn4,-0.4361734757815435
Adgrg4,-0.44217937537013907
Ang6,-0.4558888144428777
Pus7,-0.4396377311132968
Plb1,-0.4292837485960986
Zbtb21,-0.4331283833401378
Defb46,-0.4488891115886092
Mamstr,-0.4407201833559532
Olfr1026,-0.42986009481935183
Nedd4,0.4589517921111324
Gm46527,-0.42990874703257587
Prl5a1,-0.4488048505524345
Zxdc,-0.428533078163122
Mfsd2b,-0.4453782461080434
Prkca,-0.43789539865454313
Mcpt1,-0.44095248432413253
Rhox7a,-0.43805230539221857
Zfp975,-0.4626916047996331
Olfr403,-0.4480576550042213
Ccdc78,-0.45312422058042756
Babam1,0.459966913318332
Hspd1,0.42972817610108643
Fxyd6,-0.46497271230518283
Lgals8,0.427143553334449
Abhd2,-0.449590766894751
Kif22,-0.46595102597883803
Mcpt2,-0.4498141829524592
Otud3,-0.45796290499105796
Tyrobp,-0.4314682137233085
Atp6v0b,0.47857113177621374
Pear1,-0.43607851926900815
Unc80,0.4264012052205304
Tmem59l,0.46190231350639804
Ccn4,-0.4403798412326566
Ino80e,0.5143011057667952
Stx16,0.4598969094805684
Vmn1r205,-0.4571679910125602
Pnkd,0.43342157719760355
Olfr539,-0.46686679648108315
Prpf6,0.4263071719296799
Fam181b,-0.42855131065517604
Irak4,-0.46353533441944744
Ube2e1,0.4741838912664127
Slc24a1,-0.4995528918029393
Icos,-0.45354985021042993
Tpm2,-0.4310930968095501
Leng1,-0.4253552794024308
Arl8a,0.4548615002756743
Fap,-0.4310423199870131
Slc6a20b,-0.428577414615916
Cd300c,-0.441342536624918
Mcl1,-0.4364988510468499
Fgf21,-0.43566940336318244
Mzf1,-0.44695292637133893
Olfr19,-0.4422424348181113
Lrrc15,-0.4275199259788788
Tpsab1,-0.4252026743653434
Lrrc38,-0.43290156562566984
Elovl6,0.433739969561842
Cd209e,-0.4489005402842007
Cbr1,0.4676981344681269
Hdgfl1,-0.43917879313871655
Ush1g,-0.4388839787806822
Wfdc1,-0.4489564951638944
Olfr1449,-0.4262015468303074
Calml3,-0.442777551705848
Cxcl13,-0.4297495623612008
Hacd3,0.5048746657609822
Dlat,0.4289748569780499
Cacna2d2,0.43500491869917135
Vmn2r115,-0.46498128634499897
Stk40,-0.4514734773872083
Mfge8,-0.4263216820386762
Dnajc5,0.48129770722061005
Itpripl1,-0.4317926689859283
Agap3,0.44443101067121815
Zfp324,-0.47539140491414533
Cd300ld3,-0.4432684766217163
Lin9,-0.4699342468486818
Msx3,-0.4288875312953246
Kat7,0.45138273439888105
Pgr,-0.4494542357917522
Slc4a3,0.428952080551894
Gm42372,0.4545017468281089
Tcp10a,-0.4804984497850894
Tax1bp1,0.44191702079545214
Calhm1,-0.45376192229429163
Vmn1r57,-0.43914282896513585
2310079G19Rik,-0.4264327820149968
4930522H14Rik,-0.42585588119497203
Fam122b,-0.47828147758293577
Slc28a2,-0.4236836670532112
Olfr117,-0.43927382318674696
Itfg1,0.4384855496293672
Icam1,-0.4315631200571716
Fam178b,-0.4912767223684397
B4galnt3,-0.42953804301297444
Zglp1,-0.43650862636675736
Ddr2,-0.43650003105124097
Zfp277,-0.44232381801131276
Elf4,-0.44753035691873544
Tktl2,-0.4292448775135762
Emilin1,-0.4549009973888218
Snai3,-0.4296828049565954
Spn,-0.43668444600595496
Rhbdl2,-0.4676925205023208
Defb21,-0.4289262710659508
Mgat4d,-0.45236565130215045
Robo3,-0.4335418269106828
Olfr444,-0.4328357590692821
Ly6m,-0.44435855886334896
9130409I23Rik,-0.45179004082751806
Krtap4-16,-0.4270652611223524
Reg3b,-0.4237227150589094
Mrc1,-0.4618919936240742
Svs4,-0.4331549193732733
4930524B15Rik,-0.4393098996934445
Ccdc116,-0.47080891395358787
Kcnip3,-0.42999196657674277
Cldn19,-0.4328975857384875
Nipal3,0.44573413751551577
Olfr10,-0.4330538292551733
Bst1,-0.4412636402693847
Prdm14,-0.42979179351724056
Pex12,-0.4247073679177717
Rnf149,-0.43482039813499634
Btbd16,-0.46172049290816974
Etv4,-0.4696314094874751
Srsf5,0.433128669331892
V1ra8,-0.45899817764813866
Ywhae,0.4518498814494717
Zfp146,-0.4307573231823021
Scgb1b30,-0.4448853218808972
Frg2f10,-0.4312962411091633
Gsg1,-0.43870733925516886
Sh3tc2,-0.44451960591180517
Krtap3-2,-0.4330834873514797
Inafm1,0.5558310258656362
Acnat1,-0.43569966740761235
Zfp710,-0.46698579080945235
C2cd4c,-0.435534362665902
Wnt11,-0.4272184816211054
Alkal1,-0.48137376671913557
Wnt2,-0.445728434766985
Eif4b,0.4253424506860693
Rbck1,-0.445124816692069
1700020N01Rik,-0.4763824926147011
Mall,-0.4429581834614726
1700123K08Rik,-0.43824335196105746
Gnmt,-0.426244463748835
Maz,-0.46787854274451157
Batf3,-0.43458294753340215
Fthl17f,-0.42633186191263356
Klk1b9,-0.4698828154017192
Gsto1,0.45156342762799645
Gpha2,-0.4372960665860436
Ppy,-0.4431516225561812
Star,-0.4402678584283847
Wdr1,0.431246564592273
Mrps28,-0.45795416079048645
Olfr123,-0.44123352381987696
Gaa,0.48256245931779657
Cep170,0.4406094130692401
Wdr93,-0.44108011697564115
5430402E10Rik,-0.43707534692427075
Stub1,0.494247507930178
Olfr169,-0.4289917828738059
Cpa4,-0.4308081775451054
Proser3,-0.4267914029080339
Bpi,-0.4490828661009486
Lpxn,-0.4348079621446437
Gpr141,-0.4259997195538623
Hnrnpa1,0.49431550421925424
Tmem54,-0.44027330743302273
Phox2a,-0.4264986572416623
Smim23,-0.4697251593966316
Klra3,-0.4394983043348103
Cyp1a1,-0.4416164303141925
Lpo,-0.4491199618372666
Ear1,-0.48670712293473994
Gm4131,-0.4409287486865561
Zc3h12a,-0.43073123691373333
Ptprr,-0.45333474831381854
Rab39,-0.49817107308902026
Btg1b,-0.45405951959145124
Zfp711,-0.44614023149694504
Mul1,0.4400678712907933
Krtap26-1,-0.43657460469444687
Klre1,-0.43055804707501055
Ubl5b,-0.42870335563540746
Ndrg1,0.468703031341712
4930564D02Rik,-0.42811096440398905
Klhl25,-0.45191843441946783
Frmd4a,0.4305239898598565
Trim38,-0.4321653495484855
Kprp,-0.43491711088167817
Cd69,-0.45126319008172927
Cst10,-0.43053409209823634
Fkbp2,0.4529659424512802
Klrh1,-0.44115022900958756
Aktip,0.48235567013692815
Ibsp,-0.4531628717288525
Hoxd13,-0.43087402412971887
Ppp1r3c,-0.4286268036058875
Slc46a2,-0.431431813041
Mrgprd,-0.4336909765989324
Slc46a1,-0.4370147570145682
Gm36327,-0.4374327560643829
Ska3,-0.43832701849021716
Pbld1,-0.45878033854184397
Ceacam19,-0.4410444372466362
H4c8,-0.43151578452223915
Epyc,-0.44247644094072636
Arpc1b,-0.43230820698032146
Hsp90b1,0.4778213255686591
Zfp708,-0.4406350215619246
Rab42,-0.43777807846665523
Tpt1,0.4450617449903027
Hs3st2,-0.4336477137523116
Cdk17,-0.4611825120934121
Olfr248,-0.4321592058965971
Zscan20,-0.4343368772273707
Orm3,-0.4379048908760307
Ncf1,-0.4388122476650964
Majin,-0.4591955413389045
Olfr1442,-0.4353821120283012
A930009A15Rik,-0.4282681606395036
Mms22l,-0.43559617185196364
Eya1,-0.46886406638101563
Mmd,-0.4352002306710425
Gm14569,-0.49499916913694625
Rag1,-0.4464508837917004
Itpkc,-0.4469987051128028
Dtnb,-0.4350101653099396
Cox7a2,0.43511034883940347
Esrp2,-0.44860861774756655
Hpx,-0.42746842098651494
Gm13305,-0.43860159225821044
A630023A22Rik,-0.4381740208084629
Gm8050,-0.4336551250995905
Fas,-0.43206779717173
Zbtb34,-0.44437536795062266
Upf2,-0.44012340185557447
Crct1,-0.44830788445346836
Strit1,-0.4347765320415745
Cd5,-0.45672186528151715
Park7,0.4432949207232045
Emcn,-0.4559086343009817
Kcnk15,-0.43862104140427016
Mta3,0.46227484357915216
Gm2237,-0.4443122324296863
