index,μA,μB,diff,category
1,0.34549368300022687,0.2593537989680962,-0.08613988403213069,A only
2,1.4347090186349316,1.2862923265788866,-0.14841669205604502,A only
3,2.437130646701961,2.086339186905511,-0.3507914597964503,A only
4,-1.0522960608420229,-1.3274252443985624,-0.2751291835565395,A only
5,-0.09409551308249431,0.014803041204840937,0.10889855428733525,A only
6,-0.23883679442464575,-0.11943989694921034,0.11939689747543542,A only
7,-0.9370664673211068,-1.1740936477019606,-0.2370271803808538,none
8,0.22083732100413153,0.2662715085608971,0.045434187556765565,A only
9,-0.1473254115486765,-0.07002270038823281,0.0773027111604437,A only
10,-0.27893478132850585,-0.1468922946020097,0.13204248672649616,A only
11,2.185834575594228,1.8982853364956769,-0.28754923909855123,A only
12,0.10139123077958644,0.0763807781563747,-0.025010452623211735,A only
13,0.3842001098394906,0.32395477644696963,-0.06024533339252097,A only
14,0.4105097101332874,0.5706561739610441,0.16014646382775666,both
15,0.1646013199639978,0.4523801700801867,0.2877788501161889,both
16,-0.9641841374389759,-0.7323860757790068,0.23179806165996908,both
17,0.910777445820615,0.9946509805860538,0.0838735347654388,both
18,-0.9358286627856142,-0.7032892305479654,0.23253943223764872,A only
19,-0.579737712116958,-0.4477434751034258,0.1319942370135322,both
20,-0.8105758064831085,-0.7420248309131142,0.06855097556999423,none
21,-0.09457809326926403,-0.30531367603849896,-0.21073558276923493,none
22,-0.7363803438421129,-0.6401157980630949,0.096264545779018,B only
23,-1.1163308545867823,-1.274971621769891,-0.1586407671831087,none
24,-1.0699211491702114,-0.976622897646454,0.09329825152375737,A only
25,-0.0993886927447373,-0.01855026558922108,0.08083842715551622,both
26,1.1422784241924953,0.9646131755824102,-0.17766524861008504,A only
27,-0.8359794222425321,-0.646319342618996,0.18966007962353604,A only
28,0.9127806283456049,0.7788865229160215,-0.13389410542958347,A only
29,-0.32087546629364666,-0.4311896285873172,-0.11031416229367053,A only
30,0.5543433778850437,0.4693981755708067,-0.08494520231423702,A only
31,-0.054957208558811026,-0.14293846724467282,-0.08798125868586179,A only
32,0.4379688505935927,0.34330310845169454,-0.09466574214189816,A only
33,0.8812706701607418,0.75222333611949,-0.1290473340412518,A only
34,0.15295824135360767,0.11788323952278741,-0.035075001830820254,A only
35,-0.03745588143444294,-0.06108145889391864,-0.023625577459475695,A only
36,-0.35924668027719203,-0.24916390272866332,0.11008277754852872,A only
37,-0.8476659176453767,-1.182798005271576,-0.3351320876261994,none
38,-1.2669871049803372,-1.6394497176653309,-0.3724626126849937,none
39,-0.09895175207979222,0.13016049234606367,0.22911224442585587,A only
40,0.10957915110491194,0.5121728746169937,0.4025937235120817,both
41,1.7588155564014905,1.4751192052220303,-0.2836963511794601,both
42,0.0348249285687624,0.11694851382568576,0.08212358525692336,both
43,0.8521482139680202,0.7183650439635249,-0.13378317000449536,both
44,-0.5053543486023215,-0.43280620629573496,0.07254814230658657,none
45,-0.13140526681968617,-0.44519475402642933,-0.31378948720674316,A only
46,-0.811362049817323,-1.0955500245642422,-0.28418797474691926,A only
47,-1.2543686197842863,-1.3656369358857243,-0.11126831610143806,none
48,-0.8524820261551065,-1.2227963556654249,-0.3703143295103184,A only
49,-2.106560717776548,-1.8659439145274028,0.24061680324914514,none
50,0.4532592429798528,0.33209136976300435,-0.12116787321684847,A only
51,-1.5293694872680508,-1.755698702414642,-0.2263292151465912,A only
52,-0.020529266811554467,-0.0220785811957336,-0.0015493143841791325,A only
53,-0.6405613781680386,-2.276115331577436,-1.6355539534093975,B only
54,-1.235219724880483,-3.043701304531585,-1.8084815796511018,B only
55,-0.6477063602057664,1.1803655805894127,1.828071940795179,B only
56,-0.43474073774905336,2.8523184461411706,3.287059183890224,B only
57,-0.9131625832794875,-3.897631131772549,-2.9844685484930613,none
58,-0.9435457044937536,-2.3159557040794256,-1.372409999585672,none
59,-0.09305973603338002,0.021129390820231245,0.11418912685361127,both
60,0.16724496352089635,-0.050519710244708534,-0.21776467376560488,A only
61,-0.9232192765245564,-1.454301880028192,-0.5310826035036356,none
62,-1.0545144934319068,-2.555654217254117,-1.5011397238222102,none
63,-0.9969239370946404,-1.9512737223454497,-0.9543497852508093,none
64,-1.206524349286246,-3.268846255187327,-2.062321905901081,none
65,-1.5335742621224895,-3.054500730761186,-1.5209264686386963,none
66,-1.663254985150435,-2.1483772425218515,-0.48512225737141645,none
67,-0.7956486348811228,-1.1259415324770154,-0.33029289759589264,none
68,-0.35254893256728553,-0.35201152547265,0.0005374070946355114,A only
69,0.12019497925264454,0.08997308787555569,-0.030221891377088847,A only
70,-0.03136718997613157,-0.0683574783463689,-0.03699028837023734,A only
71,1.7773168285454934,1.2992746354264484,-0.47804219311904506,A only
72,0.8786982598245178,0.7829219164501721,-0.09577634337434571,A only
73,0.14008419199200317,0.07360932490712029,-0.06647486708488289,A only
74,4.070717430880758,3.926676942941632,-0.14404048793912594,A only
75,1.669969896032645,1.492249876098636,-0.177720019934009,A only
76,-0.30038451453088966,-0.5920945970242569,-0.2917100824933673,none
77,-0.6552066042043846,-0.970868769525024,-0.3156621653206394,none
78,-0.4355122565537229,-0.651030806155123,-0.2155185496014001,none
79,-0.7285201339594992,-1.0485588544663758,-0.32003872050687654,none
80,0.2774886088250735,0.16127224956842603,-0.11621635925664744,A only
81,-1.7455028251197222,-1.664505337990835,0.08099748712888721,none
82,0.8385249916220409,0.7287602735394292,-0.10976471808261168,A only
83,-0.17111876998068723,-0.16274952835717857,0.00836924162350866,A only
84,0.033357273088581677,-0.07528238439567807,-0.10863965748425974,A only
85,-1.0586958176992616,-1.3860617913419244,-0.32736597364266284,none
86,-0.597697376378513,-0.9840340647526831,-0.3863366883741701,none
87,-1.1315990240436795,-1.19488288477868,-0.06328386073500059,none
88,-1.1284090928783386,-2.4346057967304358,-1.3061967038520972,none
89,-0.8336491817435728,-1.2630531222588641,-0.4294039405152913,none
90,0.7619733002683701,0.6620106517260078,-0.09996264854236225,A only
91,-1.588649021436408,-1.9052963477801101,-0.3166473263437022,none
92,-1.4199485255375317,-1.7167896318074458,-0.2968411062699141,none
93,-1.4661386213529246,-1.7965434419264272,-0.3304048205735026,none
94,-1.390496900557657,-1.7177767868469334,-0.3272798862892763,none
95,-1.7848275526095376,-2.0839821117899433,-0.2991545591804057,none
96,-1.4816202223870443,-1.7376741981659625,-0.2560539757789182,none
97,-1.1243485604031953,-1.2360358821014419,-0.11168732169824658,none
98,-2.018082059775476,-2.14791613953441,-0.12983407975893435,none
99,-1.7167573534030889,-2.161818753641098,-0.44506140023800933,none
100,-1.117410379644883,-1.39364711535808,-0.27623673571319696,none
101,-1.0324611010031517,-1.446403748641311,-0.41394264763815936,none
102,-1.3325038538187923,-1.654355354647454,-0.32185150082866176,none
103,-1.7859431798357164,-2.1930702962345974,-0.407127116398881,none
104,-1.7451830441149982,-2.0762894876148312,-0.331106443499833,none
105,-1.434608130408024,-1.6780400881869766,-0.24343195777895255,none
106,-0.951584329519548,-1.331032722721691,-0.37944839320214296,none
107,-0.22375910580549438,-0.19007211127964255,0.03368699452585183,A only
108,-0.8724211146537488,-1.0265154417168854,-0.15409432706313653,none
109,-1.5657357387027295,-1.7947746312046151,-0.22903889250188558,none
110,-1.663740279466825,-1.9814341576576322,-0.3176938781908072,none
111,-0.23879106542218761,-0.16911384306691318,0.06967722235527443,A only
