index,μA,μB,diff,category
1,0.006532344135708904,0.0030940372625290528,-0.0034383068731798513,A only
2,0.08048751831358197,0.08904423302220336,0.00855671470862139,A only
3,0.022078491910586345,0.012809246616351577,-0.009269245294234767,A only
4,0.07865558115370633,0.09288229661382207,0.014226715460115738,A only
5,0.08327480239737207,0.10452796502275158,0.021253162625379504,A only
6,0.08455776971908156,0.10153308244122407,0.016975312722142505,A only
7,0.08029989580318622,0.09034892797266157,0.01004903216947535,none
8,0.09309392213451699,0.1363851382973475,0.043291216162830506,A only
9,0.09144353882686164,0.14262969106589785,0.051186152239036206,A only
10,0.09332676810577074,0.14807991686326027,0.05475314875748953,A only
11,0.42570458897164565,0.43143992031290707,0.005735331341261418,A only
12,0.09857052874901756,0.12964459477126983,0.031074066022252267,A only
13,0.1269657296068727,0.13007382130433218,0.0031080916974594863,A only
14,0.31662502361108186,0.6027235896103678,0.2860985659992859,both
15,0.08384838257547494,0.11470893500203033,0.030860552426555388,both
16,0.08254847800175742,0.09856853710658564,0.01602005910482822,both
17,0.2644234220987637,0.4933559906446388,0.22893256854587513,both
18,0.08200720292915288,0.10277818580895692,0.020770982879804042,A only
19,0.08372120931618866,0.11008758020032777,0.02636637088413911,both
20,0.08130067935067636,0.09489046195626137,0.013589782605585007,none
21,0.0815826669097869,0.09003361432763321,0.008450947417846313,none
22,0.08191400045157257,0.09267379677949288,0.010759796327920304,B only
23,0.07969769779555727,0.0913201924600886,0.01162249466453133,none
24,0.08313679525225488,0.09486748934879183,0.011730694096536945,A only
25,0.08138801822544046,0.11806527273633054,0.03667725451089007,both
26,0.017656769542630547,0.011449034229139617,-0.00620773531349093,A only
27,0.08091809818705036,0.10111929860582645,0.0202012004187761,A only
28,0.006930503956028115,0.0059689145746462295,-0.0009615893813818858,A only
29,0.07082834589237948,0.09211860247031248,0.021290256577933,A only
30,0.019268249597793587,0.01531213578918927,-0.003956113808604316,A only
31,0.04124727367308765,0.04645706127756363,0.005209787604475984,A only
32,0.011630030273936767,0.011246205467032179,-0.0003838248069045879,A only
33,0.03442649963703211,0.019577888263262358,-0.014848611373769749,A only
34,0.08304178183475801,0.09118921276797293,0.00814743093321492,A only
35,0.07212722361754749,0.07698757885712865,0.004860355239581157,A only
36,0.07937919084450024,0.09445487966589587,0.015075688821395636,A only
37,0.07998168812302124,0.09167824234545917,0.011696554222437927,none
38,0.08125707155732462,0.09100786569032579,0.009750794133001173,none
39,0.09672588295086786,0.38590461436097606,0.2891787314101082,A only
40,0.11502443111909974,0.6523460123245145,0.5373215812054147,both
41,0.43782342594043816,0.38758672161102914,-0.05023670432940902,both
42,0.17215226111075196,0.35868235009202515,0.18653008898127318,both
43,0.288488937404141,0.2836599896330865,-0.004828947771054526,both
44,0.07889752537596562,0.08314029934415111,0.004242773968185495,none
45,0.07732077531508556,0.08799481538721406,0.010674040072128493,A only
46,0.07999234746526833,0.09006704954562311,0.010074702080354783,A only
47,0.07978776571330289,0.09152717930284902,0.011739413589546138,none
48,0.07801963062399192,0.08488560002564827,0.006865969401656347,A only
49,0.07946249145515773,0.09246958809986203,0.0130070966447043,none
50,0.0038685761480716017,0.0030652923734621126,-0.0008032837746094891,A only
51,0.08050230685897948,0.09164160643372228,0.0111392995747428,A only
52,0.031234515672933963,0.04327073519676126,0.012036219523827295,A only
53,0.07838791828629615,0.09135294521790112,0.012965026931604964,B only
54,0.08035080979010137,0.1061542834494423,0.025803473659340936,B only
55,0.07957602873212889,0.020000410653644277,-0.05957561807848462,B only
56,0.07994616817556506,0.0010438982731456133,-0.07890226990241944,B only
57,0.08137685926912733,0.11524308091017947,0.033866221641052144,none
58,0.08098971592234977,0.100049239506785,0.01905952358443523,none
59,0.07972213775641793,0.11075891327267295,0.031036775516255027,both
60,0.07251995484430927,0.08837461686557253,0.01585466202126326,A only
61,0.0802783249561197,0.09210472415168917,0.011826399195569479,none
62,0.07791668177332388,0.09525254541878095,0.01733586364545707,none
63,0.07920466347778483,0.0937943997983178,0.014589736320532967,none
64,0.08111169085346655,0.1052607389551892,0.02414904810172265,none
65,0.08020062717611003,0.09606823705017493,0.01586760987406491,none
66,0.08080803482138864,0.09201510813422593,0.011207073312837296,none
67,0.08046521969642051,0.08874752587814148,0.008282306181720975,none
68,0.0731251444239804,0.07875375060891057,0.005628606184930177,A only
69,0.06174874627387302,0.0626024687705167,0.0008537224966436788,A only
70,0.0372702042607422,0.02642005913579128,-0.01085014512495092,A only
71,0.17277212454688398,0.15492644218470517,-0.017845682362178816,A only
72,0.3631311992130119,0.4446636944401595,0.08153249522714762,A only
73,0.010526416003008798,0.0072013012238506535,-0.003325114779158145,A only
74,0.07911419770433757,0.08904407343610053,0.00992987573176296,A only
75,0.042838678118788255,0.02957759618516718,-0.013261081933621074,A only
76,0.08019561948632736,0.09070904170628821,0.01051342221996085,none
77,0.08000292722778765,0.08933483691998882,0.00933190969220117,none
78,0.07801511796017095,0.09075703961547246,0.01274192165530151,none
79,0.08121550240192262,0.09225248453416242,0.011036982132239803,none
80,0.03540757131514907,0.11402868487016436,0.07862111355501529,A only
81,0.07940315508369472,0.09243428250915837,0.013031127425463654,none
82,0.002588070100360501,0.001823469323020487,-0.0007646007773400142,A only
83,0.07824749796644173,0.09205370058782782,0.013806202621386085,A only
84,0.07247523263757794,0.07659836736283032,0.0041231347252523864,A only
85,0.08190377255630577,0.08912560082676116,0.007221828270455394,none
86,0.08002249759660995,0.09313048253863473,0.01310798494202478,none
87,0.07972918507936753,0.09398499125405332,0.01425580617468579,none
