amplitude,R2
0.0,-0.08720309828165185
0.04081632653061224,0.20499866582796045
0.08163265306122448,0.2092829686724701
0.12244897959183673,0.21002844004065058
0.16326530612244897,0.21027079619953415
0.20408163265306123,0.2103713478957947
0.24489795918367346,0.21034298979676347
0.2857142857142857,0.21015049620755388
0.32653061224489793,0.20975989148186736
0.3673469387755102,0.20914393793093677
0.40816326530612246,0.20828111009275463
0.4489795918367347,0.20715306783397758
0.4897959183673469,0.20574311565972725
0.5306122448979592,0.2040353309345363
0.5714285714285714,0.20201396386621417
0.6122448979591837,0.19966298059875986
0.6530612244897959,0.19696592513211975
0.6938775510204082,0.19390584090655938
0.7346938775510204,0.190465296512086
0.7755102040816326,0.18662651046639556
0.8163265306122449,0.182371443136795
0.8571428571428571,0.17768201086819468
0.8979591836734694,0.17254027768981095
0.9387755102040817,0.16692875448874855
0.9795918367346939,0.16083053825332028
1.0204081632653061,0.15422966131370086
1.0612244897959184,0.14711127609148078
1.1020408163265305,0.13946198156004497
1.1428571428571428,0.1312700605021191
1.183673469387755,0.12252572871857814
1.2244897959183674,0.11322136859829524
1.2653061224489797,0.10335175035472788
1.3061224489795917,0.09291420276461049
1.346938775510204,0.08190876515524215
1.3877551020408163,0.07033831755470188
1.4285714285714286,0.05820865676094278
1.469387755102041,0.04552853202985707
1.510204081632653,0.03230964044520235
1.5510204081632653,0.018566573296369793
1.5918367346938775,0.004316725792457121
1.6326530612244898,-0.010419806882570493
1.6734693877551021,-0.025620458066600627
1.7142857142857142,-0.04126035353589286
1.7551020408163265,-0.05731253375685874
1.7959183673469388,-0.07374821914839136
1.836734693877551,-0.09053708100366697
1.8775510204081634,-0.10764752442509651
1.9183673469387754,-0.1250469787952051
1.9591836734693877,-0.14270218961161518
2.0,-0.16057950646752217
